SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
1054,Student 34,Semester 1,CSE101,Introduction to Programming,4,B-,6.75,6.75
1055,Student 34,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,8.5,6.95
1056,Student 34,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B-,7.5,7.01
1057,Student 34,Semester 4,HSS204*,Introduction to Psychology,4,B-,6.0,6.05
1058,Student 35,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.8,7.7
1059,Student 35,Semester 1,CSE101,Introduction to Programming,4,B,8.0,8.0
1060,Student 35,Semester 7,CSE501,Designing Human-Centered Systems,4,A-,8.13,7.81
1061,Student 35,Semester 2,CSE122*,Theory of Computation,4,C,7.67,7.82
1062,Student 35,Semester 2,HSS201*,Research Methods,4,A-,7.67,7.82
1063,Student 35,Semester 7,CSE499,BTech Project,4,A-,8.13,7.81
1064,Student 35,Semester 2,CSE112,Computer Organisation,4,B-,7.67,7.82
1065,Student 35,Semester 5,CSE546,Applied Cryptography,4,C,7.6,7.68
1066,Student 35,Semester 5,CSE340*,Image Analysis ,4,A-,7.6,7.68
1067,Student 35,Semester 5,CSE300,Software Engineering ,4,B-,7.6,7.68
1068,Student 35,Semester 5,CSE506,Data Mining,4,B,7.6,7.68
1069,Student 35,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C,7.4,7.67
1070,Student 35,Semester 6,DES301,Exploring Visual Design,4,A-,8.25,7.76
1071,Student 35,Semester 1,CSE111,Digital Circuits,4,B-,8.0,8.0
1072,Student 35,Semester 3,MTH201,Probability and Statistics ,4,B-,7.4,7.67
1073,Student 35,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.8,7.7
1074,Student 35,Semester 7,ECO301,Introduction to Economic Analysis,4,C,8.13,7.81
1075,Student 35,Semester 8,CSE399,Independent Project,4,B,8.0,7.84
1076,Student 35,Semester 3,CSE231,Operating Systems ,4,B,7.4,7.67
1077,Student 35,Semester 2,CSE131-1*,System Management,2,A-,7.67,7.82
1078,Student 35,Semester 4,CSE232,Computer Networks,4,C,7.8,7.7
1079,Student 35,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,A,8.25,7.76
1080,Student 35,Semester 4,HSS204*,Introduction to Psychology,4,A,7.8,7.7
1081,Student 35,Semester 6,CSE606,Data Warehousing,4,B-,8.25,7.76
1082,Student 35,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.13,7.81
1083,Student 35,Semester 3,COM201,Critical Reading,4,B,7.4,7.67
1084,Student 35,Semester 8,HSS206*,Introduction to Film Studies,4,B-,8.0,7.84
1085,Student 35,Semester 1,COM101,Communication Skills,4,A,8.0,8.0
1086,Student 35,Semester 4,ESC202,Digital Communication,4,B,7.8,7.7
1087,Student 35,Semester 3,CSE201,Advanced Programming,4,B,7.4,7.67
1088,Student 35,Semester 5,PHY301,Physics,4,B,7.6,7.68
1089,Student 35,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.67,7.82
1090,Student 35,Semester 6,CSE535,Mobile Computing,4,B-,8.25,7.76
1091,Student 35,Semester 1,CSE121,Discrete Mathematics,4,B-,8.0,8.0
1092,Student 35,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.13,7.81
1093,Student 35,Semester 8,CSE694F,Multimedia Security,4,A-,8.0,7.84
1094,Student 35,Semester 8,CSE499,BTech Project,4,B,8.0,7.84
1095,Student 35,Semester 8,COM301,Technical Communication,4,B,8.0,7.84
1096,Student 36,Semester 2,HSS201*,Research Methods,4,A,9.0,8.88
1097,Student 36,Semester 6,COM301,Technical Communication,4,A,10.0,9.29
1098,Student 36,Semester 3,CSE231,Operating Systems ,4,A+,8.8,8.85
1099,Student 36,Semester 6,CSE508,Information Retrieval,4,A,10.0,9.29
1100,Student 36,Semester 3,CSE201,Advanced Programming,4,A,8.8,8.85
1101,Student 36,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B-,8.8,8.85
1102,Student 36,Semester 4,CSE232,Computer Networks,4,A,9.2,8.95
1103,Student 36,Semester 8,CSE440,Intelligent Systems 1,4,B-,8.67,9.22
1104,Student 36,Semester 8,HSS206*,Introduction to Film Studies,4,B,8.67,9.22
1105,Student 36,Semester 5,CSE691A,Application Development for Web2.0 Social Media Platforms,2,A+,10.0,9.17
1106,Student 36,Semester 5,CSE694C,Privacy and Security in Online Social Media,2,A,10.0,9.17
1107,Student 36,Semester 8,COM333,Organisational Behavior,2,A+,8.67,9.22
1108,Student 36,Semester 1,COM101,Communication Skills,4,A,8.75,8.75
1109,Student 36,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.0,8.88
1110,Student 36,Semester 6,CSE499,BTech Project,4,A,10.0,9.29
1111,Student 36,Semester 5,CSE345,Foundations of Computer Security,4,A,10.0,9.17
1112,Student 36,Semester 1,CSE111,Digital Circuits,4,B,8.75,8.75
1113,Student 36,Semester 3,MTH201,Probability and Statistics ,4,B-,8.8,8.85
1114,Student 36,Semester 2,CSE112,Computer Organisation,4,A-,9.0,8.88
1115,Student 36,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,9.2,8.95
1116,Student 36,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,9.33,9.3
1117,Student 36,Semester 3,COM201,Critical Reading,4,A,8.8,8.85
1118,Student 36,Semester 2,CSE122*,Theory of Computation,4,B-,9.0,8.88
1119,Student 36,Semester 1,CSE121,Discrete Mathematics,4,B-,8.75,8.75
1120,Student 36,Semester 7,CSE399,Independent Project,4,A,9.33,9.3
1121,Student 36,Semester 6,CSE535,Mobile Computing,4,A,10.0,9.29
1122,Student 36,Semester 4,CSE202,Fundamentals of Database Systems,4,A,9.2,8.95
1123,Student 36,Semester 8,CSE531,Multiagent Systems,4,A-,8.67,9.22
1124,Student 36,Semester 2,CSE131-1*,System Management,2,A-,9.0,8.88
1125,Student 36,Semester 7,CSE501,Designing Human-Centered Systems,4,A,9.33,9.3
1126,Student 36,Semester 6,CSE342*,Pattern Recognition,4,W,10.0,9.29
1127,Student 36,Semester 4,HSS204*,Introduction to Psychology,4,A,9.2,8.95
1128,Student 36,Semester 5,FIN401,Foundations of Finance ,4,A,10.0,9.17
1129,Student 36,Semester 5,CSE506,Data Mining,4,A+,10.0,9.17
1130,Student 36,Semester 5,CSE300,Software Engineering ,4,A,10.0,9.17
1131,Student 36,Semester 7,CSE499,BTech Project,4,A-,9.33,9.3
1132,Student 36,Semester 7,ECO301,Introduction to Economic Analysis,4,B,9.33,9.3
1133,Student 36,Semester 8,CSE399,Independent Project,4,A,8.67,9.22
1134,Student 36,Semester 1,CSE101,Introduction to Programming,4,A,8.75,8.75
1135,Student 36,Semester 4,ESC202,Digital Communication,4,A-,9.2,8.95
1136,Student 37,Semester 1,COM101,Communication Skills,4,A,9.25,9.25
1137,Student 37,Semester 5,CSE521,Logic for Computer Science,4,W,7.33,8.07
1138,Student 37,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,B,6.4,7.77
1139,Student 37,Semester 2,CSE112,Computer Organisation,4,A-,9.67,9.47
1140,Student 37,Semester 5,CSE523,Randomised Algorithms,4,B-,7.33,8.07
1141,Student 37,Semester 1,CSE121,Discrete Mathematics,4,A-,9.25,9.25
1142,Student 37,Semester 4,HSS204*,Introduction to Psychology,4,D,6.6,8.24
1143,Student 37,Semester 4,ESC202,Digital Communication,4,C,6.6,8.24
1144,Student 37,Semester 4,CSE232,Computer Networks,4,B-,6.6,8.24
1145,Student 37,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,C,6.0,7.52
1146,Student 37,Semester 8,CSE531,Multiagent Systems,4,B,7.25,7.49
1147,Student 37,Semester 8,CSE734,Advance Topics in Mobile Computing,4,C-,7.25,7.49
1148,Student 37,Semester 3,CSE201,Advanced Programming,4,B,7.8,8.85
1149,Student 37,Semester 1,CSE101,Introduction to Programming,4,A,9.25,9.25
1150,Student 37,Semester 8,CSE330,Distributed Systems ,4,B,7.25,7.49
1151,Student 37,Semester 3,CSE231,Operating Systems ,4,A,7.8,8.85
1152,Student 37,Semester 8,CSE398A-1,Independent Study,4,B,7.25,7.49
1153,Student 37,Semester 6,CSE537,Embedded Systems,4,C-,6.4,7.77
1154,Student 37,Semester 7,ECO301,Introduction to Economic Analysis,4,C-,6.0,7.52
1155,Student 37,Semester 6,COM301,Technical Communication,4,B-,6.4,7.77
1156,Student 37,Semester 7,PHY301,Physics,4,C-,6.0,7.52
1157,Student 37,Semester 7,CSE501,Designing Human-Centered Systems,4,B,6.0,7.52
1158,Student 37,Semester 7,CSE506,Data Mining,4,C,6.0,7.52
1159,Student 37,Semester 5,CSE300,Software Engineering ,4,C,7.33,8.07
1160,Student 37,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.6,8.24
1161,Student 37,Semester 2,CSE122*,Theory of Computation,4,A,9.67,9.47
1162,Student 37,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,6.6,8.24
1163,Student 37,Semester 3,MTH201,Probability and Statistics ,4,C-,7.8,8.85
1164,Student 37,Semester 5,CSE345,Foundations of Computer Security,4,B,7.33,8.07
1165,Student 37,Semester 3,COM201,Critical Reading,4,A-,7.8,8.85
1166,Student 37,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.67,9.47
1167,Student 37,Semester 6,CSE535,Mobile Computing,4,B-,6.4,7.77
1168,Student 37,Semester 5,CSE691A,Application Development for Web2.0 Social Media Platforms,2,B,7.33,8.07
1169,Student 37,Semester 6,HSS206*,Introduction to Film Studies,4,C-,6.4,7.77
1170,Student 37,Semester 5,CSE500,Secure Coding,4,B,7.33,8.07
1171,Student 37,Semester 2,HSS201*,Research Methods,4,A,9.67,9.47
1172,Student 37,Semester 1,CSE111,Digital Circuits,4,B,9.25,9.25
1173,Student 37,Semester 2,CSE131-1*,System Management,2,A-,9.67,9.47
1174,Student 37,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.8,8.85
1175,Student 38,Semester 2,CSE122*,Theory of Computation,4,,,
1176,Student 38,Semester 2,CSE112,Computer Organisation,4,,,
1177,Student 38,Semester 2,CSE102,Data Structures and Algorithms,4,,,
1178,Student 38,Semester 1,CSE111,Digital Circuits,4,F,,
1179,Student 38,Semester 1,COM101,Communication Skills,4,B,,
1180,Student 38,Semester 2,CSE131-1*,System Management,2,,,
1181,Student 38,Semester 1,CSE101,Introduction to Programming,4,C,,
1182,Student 38,Semester 1,CSE121,Discrete Mathematics,4,D,,
1183,Student 39,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B-,8.0,7.89
1184,Student 39,Semester 8,CSE330,Distributed Systems ,4,A-,7.5,7.82
1185,Student 39,Semester 1,CSE121,Discrete Mathematics,4,C,7.75,7.75
1186,Student 39,Semester 2,CSE131-1*,System Management,2,A-,7.89,7.82
1187,Student 39,Semester 5,CSE511,Computer Architecture,4,A,8.22,7.8
1188,Student 39,Semester 5,CSE500,Secure Coding,4,B,8.22,7.8
1189,Student 39,Semester 3,CSE201,Advanced Programming,4,A-,8.0,7.89
1190,Student 39,Semester 3,COM201,Critical Reading,4,B-,8.0,7.89
1191,Student 39,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.89,7.82
1192,Student 39,Semester 7,CSE649,Network Protocol Security,4,A-,7.8,7.86
1193,Student 39,Semester 7,CSE506,Data Mining,4,C,7.8,7.86
1194,Student 39,Semester 6,CSE539,Cellular Data Networks,4,A,8.22,7.87
1195,Student 39,Semester 7,CSE343,Machine Learning,4,B-,7.8,7.86
1196,Student 39,Semester 5,CSE300,Software Engineering ,4,B-,8.22,7.8
1197,Student 39,Semester 3,CSE231,Operating Systems ,4,A+,8.0,7.89
1198,Student 39,Semester 2,HSS202*,Perspectives on Knowledge,4,A-,7.89,7.82
1199,Student 39,Semester 4,ESC202,Digital Communication,4,B-,7.2,7.7
1200,Student 39,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.2,7.7
1201,Student 39,Semester 4,CSE232,Computer Networks,4,A,7.2,7.7
1202,Student 39,Semester 5,CSE691A,Application Development for Web2.0 Social Media Platforms,2,B,8.22,7.8
1203,Student 39,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,7.2,7.7
1204,Student 39,Semester 7,CSE340*,Image Analysis ,4,A-,7.8,7.86
1205,Student 39,Semester 1,COM101,Communication Skills,4,A-,7.75,7.75
1206,Student 39,Semester 8,HSS101*,Technology and Society,4,D,7.5,7.82
1207,Student 39,Semester 8,CSE440,Intelligent Systems 1,4,B-,7.5,7.82
1208,Student 39,Semester 6,CSE537,Embedded Systems,4,B,8.22,7.87
1209,Student 39,Semester 6,COM301,Technical Communication,4,B-,8.22,7.87
1210,Student 39,Semester 1,CSE111,Digital Circuits,4,B-,7.75,7.75
1211,Student 39,Semester 2,CSE122*,Theory of Computation,4,B-,7.89,7.82
1212,Student 39,Semester 3,MTH201,Probability and Statistics ,4,B-,8.0,7.89
1213,Student 39,Semester 2,CSE112,Computer Organisation,4,B,7.89,7.82
1214,Student 39,Semester 5,CSE345,Foundations of Computer Security,4,B,8.22,7.8
1215,Student 39,Semester 4,HSS201*,Research Methods,4,C,7.2,7.7
1216,Student 39,Semester 1,CSE101,Introduction to Programming,4,A-,7.75,7.75
1217,Student 39,Semester 7,CSE499,BTech Project,4,B,7.8,7.86
1218,Student 39,Semester 6,CSE398A,Independent Study,2,A,8.22,7.87
1219,Student 39,Semester 8,CSE734,Advance Topics in Mobile Computing,4,A,7.5,7.82
1220,Student 39,Semester 6,CSE535,Mobile Computing,4,B-,8.22,7.87
1221,Student 40,Semester 1,CSE101,Introduction to Programming,4,B,6.5,6.5
1222,Student 40,Semester 1,COM101,Communication Skills,4,B,6.5,6.5
1223,Student 40,Semester 5,CSE300,Software Engineering ,4,D,5.8,5.55
1224,Student 40,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,B,7.2,5.84
1225,Student 40,Semester 6,DES301,Exploring Visual Design,4,B,7.2,5.84
1226,Student 40,Semester 1,CSE121,Discrete Mathematics,4,C,6.5,6.5
1227,Student 40,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,7.56,6.08
1228,Student 40,Semester 4,CSE202,Fundamentals of Database Systems,4,D,5.4,5.49
1229,Student 40,Semester 4,HSS204*,Introduction to Psychology,4,B-,5.4,5.49
1230,Student 40,Semester 8,COM333,Organisational Behavior,2,B,5.78,6.04
1231,Student 40,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.0,5.71
1232,Student 40,Semester 5,BTY301,Introduction to Biotechnology ,4,C-,5.8,5.55
1233,Student 40,Semester 2,CSE112,Computer Organisation,4,D,5.0,5.71
1234,Student 40,Semester 8,HSS206*,Introduction to Film Studies,4,C,5.78,6.04
1235,Student 40,Semester 6,CSE606,Data Warehousing,4,B,7.2,5.84
1236,Student 40,Semester 3,CSE201,Advanced Programming,4,D,5.2,5.52
1237,Student 40,Semester 2,CSE131-1*,System Management,2,B-,5.0,5.71
1238,Student 40,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,5.4,5.49
1239,Student 40,Semester 2,HSS101*,Technology and Society,4,C,5.0,5.71
1240,Student 40,Semester 1,CSE111,Digital Circuits,4,D,6.5,6.5
1241,Student 40,Semester 6,ECO301,Introduction to Economic Analysis,4,C,7.2,5.84
1242,Student 40,Semester 3,COM201,Critical Reading,4,C,5.2,5.52
1243,Student 40,Semester 3,MTH201,Probability and Statistics ,4,D,5.2,5.52
1244,Student 40,Semester 5,FIN401,Foundations of Finance ,4,C-,5.8,5.55
1245,Student 40,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C-,5.2,5.52
1246,Student 40,Semester 5,CSE345,Foundations of Computer Security,4,B-,5.8,5.55
1247,Student 40,Semester 8,COM301,Technical Communication,4,C,5.78,6.04
1248,Student 40,Semester 4,CSE232,Computer Networks,4,C-,5.4,5.49
1249,Student 40,Semester 6,CSE535,Mobile Computing,4,C,7.2,5.84
1250,Student 40,Semester 8,CSE694F,Multimedia Security,4,C,5.78,6.04
1251,Student 40,Semester 7,CSE691B,Web Intelligence and Big Data,2,A,7.56,6.08
1252,Student 40,Semester 7,CSE649,Network Protocol Security,4,B,7.56,6.08
1253,Student 40,Semester 2,CSE122*,Theory of Computation,4,C-,5.0,5.71
1254,Student 40,Semester 5,CSE506,Data Mining,4,B,5.8,5.55
1255,Student 40,Semester 4,ESC202,Digital Communication,4,C-,5.4,5.49
1256,Student 40,Semester 7,ENT401,Entrepreneurship as a Career,2,C,7.56,6.08
1257,Student 40,Semester 3,CSE231,Operating Systems ,4,B-,5.2,5.52
1258,Student 40,Semester 7,PHY301,Physics,4,B-,7.56,6.08
1259,Student 40,Semester 8,MTH202,Maths : Algebra,4,D,5.78,6.04
1260,Student 40,Semester 7,ECO303,Economics of Information and IT,4,B-,7.56,6.08
1261,Student 41,Semester 4,CSE232,Computer Networks,4,A-,8.4,8.27
1262,Student 41,Semester 6,CSE508,Information Retrieval,4,B,8.6,8.32
1263,Student 41,Semester 3,COM201,Critical Reading,4,A-,8.2,8.22
1264,Student 41,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A,9.5,8.64
1265,Student 41,Semester 8,CSE499,BTech Project,4,A,9.5,8.64
1266,Student 41,Semester 4,HSS201*,Research Methods,4,A-,8.4,8.27
1267,Student 41,Semester 3,CSE201,Advanced Programming,4,B,8.2,8.22
1268,Student 41,Semester 4,ESC202,Digital Communication,4,B-,8.4,8.27
1269,Student 41,Semester 2,CSE131-1*,System Management,2,A,8.0,8.24
1270,Student 41,Semester 8,CSE330,Distributed Systems ,4,A,9.5,8.64
1271,Student 41,Semester 3,CSE231,Operating Systems ,4,B,8.2,8.22
1272,Student 41,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,8.27
1273,Student 41,Semester 1,COM101,Communication Skills,4,B,8.5,8.5
1274,Student 41,Semester 5,CSE399,Independent Project,4,B,8.2,8.26
1275,Student 41,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.4,8.27
1276,Student 41,Semester 7,CSE506,Data Mining,4,B,9.33,8.49
1277,Student 41,Semester 2,HSS202*,Perspectives on Knowledge,4,B,8.0,8.24
1278,Student 41,Semester 5,CSE345,Foundations of Computer Security,4,A,8.2,8.26
1279,Student 41,Semester 6,CSE499,BTech Project,4,A,8.6,8.32
1280,Student 41,Semester 7,CSE499B,BTech Project,6,A+,9.33,8.49
1281,Student 41,Semester 3,MTH201,Probability and Statistics ,4,B,8.2,8.22
1282,Student 41,Semester 6,COM301,Technical Communication,4,A-,8.6,8.32
1283,Student 41,Semester 1,CSE111,Digital Circuits,4,B-,8.5,8.5
1284,Student 41,Semester 5,CSE546,Applied Cryptography,4,B-,8.2,8.26
1285,Student 41,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B,8.2,8.22
1286,Student 41,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.0,8.24
1287,Student 41,Semester 5,CSE507,Database System Implementation,4,B,8.2,8.26
1288,Student 41,Semester 5,CSE523,Randomised Algorithms,4,B,8.2,8.26
1289,Student 41,Semester 7,CSE649,Network Protocol Security,4,A-,9.33,8.49
1290,Student 41,Semester 7,CSE300,Software Engineering ,4,A,9.33,8.49
1291,Student 41,Semester 6,HSS207*,Human Values and Professional Ethics,4,B,8.6,8.32
1292,Student 41,Semester 7,ENT401,Entrepreneurship as a Career,2,B,9.33,8.49
1293,Student 41,Semester 1,CSE121,Discrete Mathematics,4,A-,8.5,8.5
1294,Student 41,Semester 2,CSE112,Computer Organisation,4,B-,8.0,8.24
1295,Student 41,Semester 2,CSE122*,Theory of Computation,4,B-,8.0,8.24
1296,Student 41,Semester 7,CSE501,Designing Human-Centered Systems,4,A,9.33,8.49
1297,Student 41,Semester 1,CSE101,Introduction to Programming,4,A,8.5,8.5
1298,Student 41,Semester 8,CSE398A-1,Independent Study,4,A,9.5,8.64
1299,Student 41,Semester 6,CSE522,Verification of Reactive Systems,4,B,8.6,8.32
1300,Student 41,Semester 8,CSE734,Advance Topics in Mobile Computing,4,A,9.5,8.64
1301,Student 41,Semester 8,COM333,Organisational Behavior,2,A+,9.5,8.64
1302,Student 41,Semester 8,HSS206*,Introduction to Film Studies,4,B-,9.5,8.64
1303,Student 42,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,7.86
1304,Student 42,Semester 6,FIN402,Valuation and Portfolio Management,4,B,8.2,7.91
1305,Student 42,Semester 7,CSE694D,Privacy in Location Based Services ,2,A,8.38,7.97
1306,Student 42,Semester 5,CSE300,Software Engineering ,4,B,7.8,7.85
1307,Student 42,Semester 6,HSS206*,Introduction to Film Studies,4,B,8.2,7.91
1308,Student 42,Semester 1,CSE111,Digital Circuits,4,B-,7.75,7.75
1309,Student 42,Semester 7,PHY301,Physics,4,B-,8.38,7.97
1310,Student 42,Semester 3,CSE231,Operating Systems ,4,A-,7.8,7.67
1311,Student 42,Semester 8,CSE531,Multiagent Systems,4,A-,8.75,8.05
1312,Student 42,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B,7.8,7.67
1313,Student 42,Semester 8,ECO302,Applied Econometric Analysis,4,B,8.75,8.05
1314,Student 42,Semester 3,MTH201,Probability and Statistics ,4,B,7.8,7.67
1315,Student 42,Semester 6,CSE535,Mobile Computing,4,A-,8.2,7.91
1316,Student 42,Semester 7,ECO303,Economics of Information and IT,4,B,8.38,7.97
1317,Student 42,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.4,7.86
1318,Student 42,Semester 3,COM201,Critical Reading,4,B-,7.8,7.67
1319,Student 42,Semester 2,CSE131-1*,System Management,2,A-,7.44,7.59
1320,Student 42,Semester 1,CSE101,Introduction to Programming,4,B,7.75,7.75
1321,Student 42,Semester 2,CSE112,Computer Organisation,4,B-,7.44,7.59
1322,Student 42,Semester 4,ESC202,Digital Communication,4,B,8.4,7.86
1323,Student 42,Semester 6,CSE342*,Pattern Recognition,4,B-,8.2,7.91
1324,Student 42,Semester 4,CSE232,Computer Networks,4,A-,8.4,7.86
1325,Student 42,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.38,7.97
1326,Student 42,Semester 4,HSS204*,Introduction to Psychology,4,A-,8.4,7.86
1327,Student 42,Semester 6,ECO301,Introduction to Economic Analysis,4,A-,8.2,7.91
1328,Student 42,Semester 5,CSE506,Data Mining,4,B,7.8,7.85
1329,Student 42,Semester 3,CSE201,Advanced Programming,4,B-,7.8,7.67
1330,Student 42,Semester 8,COM301,Technical Communication,4,A,8.75,8.05
1331,Student 42,Semester 5,CSE546,Applied Cryptography,4,C,7.8,7.85
1332,Student 42,Semester 2,HSS201*,Research Methods,4,A-,7.44,7.59
1333,Student 42,Semester 1,CSE121,Discrete Mathematics,4,C,7.75,7.75
1334,Student 42,Semester 1,COM101,Communication Skills,4,A,7.75,7.75
1335,Student 42,Semester 2,CSE122*,Theory of Computation,4,C,7.44,7.59
1336,Student 42,Semester 7,CSE649,Network Protocol Security,4,A-,8.38,7.97
1337,Student 42,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.44,7.59
1338,Student 42,Semester 8,CSE330,Distributed Systems ,4,B,8.75,8.05
1339,Student 42,Semester 5,FIN401,Foundations of Finance ,4,A-,7.8,7.85
1340,Student 42,Semester 5,CSE340*,Image Analysis ,4,B,7.8,7.85
1341,Student 43,Semester 3,CSE201,Advanced Programming,4,C,7.4,7.63
1342,Student 43,Semester 7,CSE511,Computer Architecture,4,B-,7.4,7.61
1343,Student 43,Semester 6,CSE499,BTech Project,4,B,7.2,7.65
1344,Student 43,Semester 5,CSE310,Digital Hardware Design,4,A,8.6,7.74
1345,Student 43,Semester 7,ECO301,Introduction to Economic Analysis,4,B,7.4,7.61
1346,Student 43,Semester 2,CSE131-1*,System Management,2,B,7.56,7.76
1347,Student 43,Semester 8,ECO302,Applied Econometric Analysis,4,B-,7.25,7.73
1348,Student 43,Semester 1,CSE111,Digital Circuits,4,B,8.0,8.0
1349,Student 43,Semester 2,CSE122*,Theory of Computation,4,B-,7.56,7.76
1350,Student 43,Semester 2,CSE102,Data Structures and Algorithms,4,C,7.56,7.76
1351,Student 43,Semester 2,CSE112,Computer Organisation,4,B-,7.56,7.76
1352,Student 43,Semester 1,CSE101,Introduction to Programming,4,B-,8.0,8.0
1353,Student 43,Semester 6,HSS205*,Introduction to Sociology,4,A-,7.2,7.65
1354,Student 43,Semester 8,MTH502*,Number Theory,4,B,7.25,7.73
1355,Student 43,Semester 1,COM101,Communication Skills,4,A-,8.0,8.0
1356,Student 43,Semester 3,CSE231,Operating Systems ,4,B,7.4,7.63
1357,Student 43,Semester 5,FIN401,Foundations of Finance ,4,B,8.6,7.74
1358,Student 43,Semester 1,CSE121,Discrete Mathematics,4,B,8.0,8.0
1359,Student 43,Semester 4,HSS201*,Research Methods,4,C,7.2,7.51
1360,Student 43,Semester 6,CSE535,Mobile Computing,4,F,7.2,7.65
1361,Student 43,Semester 7,CSE499,BTech Project,4,B,7.4,7.61
1362,Student 43,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,7.2,7.51
1363,Student 43,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.2,7.51
1364,Student 43,Semester 8,COM301,Technical Communication,4,B,7.25,7.73
1365,Student 43,Semester 2,HSS101*,Technology and Society,4,A,7.56,7.76
1366,Student 43,Semester 6,CSE524,Theory of Modern Cryptography,4,B,7.2,7.65
1367,Student 43,Semester 5,CSE300,Software Engineering ,4,B,8.6,7.74
1368,Student 43,Semester 4,ESC202,Digital Communication,4,A,7.2,7.51
1369,Student 43,Semester 5,CSE506,Data Mining,4,B-,8.6,7.74
1370,Student 43,Semester 8,MTH202,Maths : Algebra,4,C,7.25,7.73
1371,Student 43,Semester 3,COM201,Critical Reading,4,B,7.4,7.63
1372,Student 43,Semester 6,CSE645,Digital and Cyber Forensic,4,A-,7.2,7.65
1373,Student 43,Semester 4,CSE232,Computer Networks,4,C-,7.2,7.51
1374,Student 43,Semester 3,MTH201,Probability and Statistics ,4,C,7.4,7.63
1375,Student 43,Semester 7,ECO303,Economics of Information and IT,4,B-,7.4,7.61
1376,Student 43,Semester 7,CSE345,Foundations of Computer Security,4,B-,7.4,7.61
1377,Student 43,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A-,7.4,7.63
1378,Student 43,Semester 5,CSE546,Applied Cryptography,4,A,8.6,7.74
1379,Student 44,Semester 4,CSE232,Computer Networks,4,D,5.6,6.65
1380,Student 44,Semester 2,CSE112,Computer Organisation,4,C,6.44,6.59
1381,Student 44,Semester 6,CSE399,Independent Project,4,B-,6.75,6.73
1382,Student 44,Semester 2,CSE122*,Theory of Computation,4,D,6.44,6.59
1383,Student 44,Semester 2,CSE131-1*,System Management,2,B,6.44,6.59
1384,Student 44,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C,7.8,7.04
1385,Student 44,Semester 3,MTH201,Probability and Statistics ,4,A-,7.8,7.04
1386,Student 44,Semester 2,HSS101*,Technology and Society,4,A-,6.44,6.59
1387,Student 44,Semester 7,CSE498,Undergraduate Research,4,C,6.4,6.68
1388,Student 44,Semester 7,PHY301,Physics,4,C,6.4,6.68
1389,Student 44,Semester 1,CSE111,Digital Circuits,4,C,6.75,6.75
1390,Student 44,Semester 8,CSE694F,Multimedia Security,4,B,6.83,6.96
1391,Student 44,Semester 3,CSE231,Operating Systems ,4,B,7.8,7.04
1392,Student 44,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.6,6.65
1393,Student 44,Semester 3,CSE201,Advanced Programming,4,B-,7.8,7.04
1394,Student 44,Semester 3,COM201,Critical Reading,4,A-,7.8,7.04
1395,Student 44,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.44,6.59
