SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
4300,Student 103,Semester 3,CSE201,Advanced Programming,4,B,6.8,7.67
4301,Student 103,Semester 5,CSE506,Data Mining,4,W,9.25,7.88
4302,Student 103,Semester 6,CSE322,Theory of Computation,4,D,6.33,7.71
4303,Student 103,Semester 6,CSE999C,Distance Course in CSE,3,S,6.33,7.71
4304,Student 103,Semester 4,CSE232,Computer Networks,4,B-,7.0,7.5
4305,Student 103,Semester 1,CSE101,Introduction to Programming,4,A-,8.2,8.2
4306,Student 103,Semester 2,MTH201,Probability and Statistics ,4,C,8.0,8.1
4307,Student 103,Semester 3,ECO301,Introduction to Economic Analysis,4,C,6.8,7.67
4308,Student 103,Semester 5,CSE399,Independent Project,4,A-,9.25,7.88
4309,Student 103,Semester 3,CSE121,Discrete Mathematics,4,C,6.8,7.67
4310,Student 103,Semester 6,CSE528A,Convex Optimization,2,W,6.33,7.71
4311,Student 103,Semester 6,CSE499,BTech Project,4,A-,6.33,7.71
4312,Student 103,Semester 6,CSE561,Probabilistic Graphical Models,4,W,6.33,7.71
4313,Student 103,Semester 4,COM301A,Technical Communication,2,B-,7.0,7.5
4314,Student 103,Semester 2,DES130,Introduction to Engineering Design,4,A,8.0,8.1
4315,Student 103,Semester 1,MTH100,Maths I,4,B-,8.2,8.2
4316,Student 103,Summer Term 2,CSE399,Independent Project,4,A,10.0,7.62
4317,Student 103,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.0,8.1
4318,Student 103,Semester 1,CSE131,System Management,4,A-,8.2,8.2
4319,Student 103,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B-,8.0,8.1
4320,Student 103,Semester 2,CSE112,Computer Organisation,4,B,8.0,8.1
4321,Student 103,Semester 5,CSE499,BTech Project,4,A,9.25,7.88
4322,Student 103,Semester 6,CSE344,Computer Vision,4,C,6.33,7.71
4323,Student 103,Semester 1,CSE111,Digital Circuits,4,B,8.2,8.2
4324,Student 103,Semester 5,CSE643,Artificial Intelligence,4,A-,9.25,7.88
4325,Student 103,Semester 7,CSE503,Program Analysis,4,B-,7.6,7.7
4326,Student 103,Semester 7,CSE340*,Image Analysis ,4,B-,7.6,7.7
4327,Student 103,Semester 7,CSE562,Advanced Computer Vision,4,B,7.6,7.7
4328,Student 103,Semester 7,CSE499,BTech Project,4,A-,7.6,7.7
4329,Student 103,Semester 7,HSS204*,Introduction to Psychology,4,B-,7.6,7.7
4330,Student 103,Semester 1,COM101,Communication Skills,4,B,8.2,8.2
4331,Student 103,Semester 8,CSE561,Probabilistic Graphical Models,4,B,5.75,7.49
4332,Student 103,Semester 8,SSH214,Introduction to the Study of Literature,4,C,5.75,7.49
4333,Student 103,Semester 8,BIO534,Introduction to Computational Neuroscience,4,C-,5.75,7.49
4334,Student 103,Semester 8,CSE564,Reinforcement Learning,4,D,5.75,7.49
4335,Student 103,Semester 3,MTH203,Maths III,4,C-,6.8,7.67
4336,Student 103,Summer Term 4,ENT403,Starting a Venture,4,A-,9.0,7.62
4337,Student 103,Semester 8,MGT999A2,Distance Course in Management,2,S,5.75,7.49
4338,Student 103,Semester 3,CSE231,Operating Systems ,4,A-,6.8,7.67
4339,Student 104,Semester 7,ESC999A,Distance Course in ESC,2,S,8.6,7.71
4340,Student 104,Semester 4,CSE232,Computer Networks,4,A-,8.4,7.15
4341,Student 104,Semester 3,CSE201,Advanced Programming,4,B-,7.2,6.73
4342,Student 104,Semester 1,CSE111,Digital Circuits,4,B,7.8,7.8
4343,Student 104,Semester 4,ESC205A,Environmental Sciences,2,B,8.4,7.15
4344,Student 104,Semester 1,CSE131,System Management,4,B-,7.8,7.8
4345,Student 104,Semester 1,COM101,Communication Skills,4,A,7.8,7.8
4346,Student 104,Semester 2,HSS212*,Critical Thinking,4,B-,5.2,6.5
4347,Student 104,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
4348,Student 104,Semester 4,COM301A,Technical Communication,2,B,8.4,7.15
4349,Student 104,Semester 5,CSE340*,Image Analysis ,4,B,7.75,7.29
4350,Student 104,Semester 6,CSE344,Computer Vision,4,B-,9.25,7.56
4351,Student 104,Semester 3,CSE121,Discrete Mathematics,4,C-,7.2,6.73
4352,Student 104,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.2,6.5
4353,Student 104,Semester 1,MTH100,Maths I,4,C,7.8,7.8
4354,Student 104,Semester 7,CSE499,BTech Project,4,A,8.6,7.71
4355,Student 104,Semester 2,CSE112,Computer Organisation,4,C-,5.2,6.5
4356,Student 104,Semester 5,CSE345,Foundations of Computer Security,4,B,7.75,7.29
4357,Student 104,Semester 5,CSE535,Mobile Computing,4,B,7.75,7.29
4358,Student 104,Semester 9,CSE5IMC,Introduction to Media Computing,4,,,
4359,Student 104,Semester 2,DES130,Introduction to Engineering Design,4,C,5.2,6.5
4360,Student 104,Semester 6,CSE499A,BTech Project,8,A,9.25,7.56
4361,Student 104,Semester 3,CSE231,Operating Systems ,4,B,7.2,6.73
4362,Student 104,Semester 7,CSE643,Artificial Intelligence,4,B,8.6,7.71
4363,Student 104,Semester 9,SSH221,Social and Political Philosophy,4,,,
4364,Student 104,Semester 3,MTH203,Maths III,4,B,7.2,6.73
4365,Student 104,Semester 6,CSE498,Undergraduate Research,4,A,9.25,7.56
4366,Student 104,Semester 9,CSE399,Independent Project,4,,,
4367,Student 104,Semester 9,ECO331,Foundations of Finance,4,,,
4368,Student 104,Semester 7,HSS229*,Introduction to Digital Ethnography,4,B,8.6,7.71
4369,Student 104,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,8.4,7.15
4370,Student 104,Summer Term 2,CSE200A,Competitive Programming,2,A-,9.0,7.2
4371,Student 104,Semester 5,CSE343,Machine Learning,4,W,7.75,7.29
4372,Student 104,Semester 4,MTH303,Graph Theory,4,A-,8.4,7.15
4373,Student 104,Semester 5,CSE506,Data Mining,4,B-,7.75,7.29
4374,Student 104,Semester 5,CSE999A2,Distance Course in CSE,2,S,7.75,7.29
4375,Student 104,Summer Term 2,CSE999B,Distance Course in CSE,1,S,9.0,7.2
4376,Student 104,Semester 7,ECO304*,Introduction to Game Theory,4,B,8.6,7.71
4377,Student 104,Semester 2,MTH201,Probability and Statistics ,4,D,5.2,6.5
4378,Student 104,Semester 7,CSE640,Collaborative Filtering,4,A-,8.6,7.71
4379,Student 104,Semester 3,HSS218*,Philosophy of Religion,4,B,7.2,6.73
4380,Student 104,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,8.4,7.15
4381,Student 104,Semester 6,CSE561,Probabilistic Graphical Models,4,W,9.25,7.56
4382,Student 105,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,6.5,6.47
4383,Student 105,Semester 3,CSE201,Advanced Programming,4,B-,5.8,6.0
4384,Student 105,Semester 4,CSE322,Theory of Computation,4,W,5.88,5.97
4385,Student 105,Semester 8,ECO313,Market Design,4,C,6.5,6.47
4386,Student 105,Semester 6,DES302,Animations and Graphics,4,A,7.2,6.38
4387,Student 105,Semester 7,ECO304*,Introduction to Game Theory,4,D,7.0,6.47
4388,Student 105,Semester 5,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,B,7.0,6.2
4389,Student 105,Semester 3,CSE121,Discrete Mathematics,4,D,5.8,6.0
4390,Student 105,Semester 6,HSS228*,Introduction to Digital Anthroplogy,4,B,7.2,6.38
4391,Student 105,Summer Term 2,CSE999B,Distance Course in CSE,1,S,,
4392,Student 105,Semester 8,CSE999A,Distance Course in CSE,2,S,6.5,6.47
4393,Student 105,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.0,6.11
4394,Student 105,Semester 6,MTH201,Probability and Statistics ,4,C,7.2,6.38
4395,Student 105,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,5.88,5.97
4396,Student 105,Semester 3,CSE231,Operating Systems ,4,B-,5.8,6.0
4397,Student 105,Semester 4,ESC205A,Environmental Sciences,2,B-,5.88,5.97
4398,Student 105,Semester 8,BIO531,Introduction to Mathematical Biology,4,C-,6.5,6.47
4399,Student 105,Semester 1,COM101,Communication Skills,4,B-,6.4,6.4
4400,Student 105,Semester 5,CSE345,Foundations of Computer Security,4,B,7.0,6.2
4401,Student 105,Semester 5,CSE535,Mobile Computing,4,B,7.0,6.2
4402,Student 105,Semester 4,CSE232,Computer Networks,4,D,5.88,5.97
4403,Student 105,Semester 1,CSE101,Introduction to Programming,4,C,6.4,6.4
4404,Student 105,Semester 2,MTH201,Probability and Statistics ,4,F,5.0,6.11
4405,Student 105,Semester 5,CSE506,Data Mining,4,C-,7.0,6.2
4406,Student 105,Semester 2,DES130,Introduction to Engineering Design,4,C,5.0,6.11
4407,Student 105,Semester 4,COM301A,Technical Communication,2,B,5.88,5.97
4408,Student 105,Semester 1,MTH100,Maths I,4,C-,6.4,6.4
4409,Student 105,Semester 1,CSE131,System Management,4,B-,6.4,6.4
4410,Student 105,Semester 6,CSE501,Designing Human-Centered Systems,4,B-,7.2,6.38
4411,Student 105,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,5.88,5.97
4412,Student 105,Semester 7,DES513,"Wearable Applications, Research, Devices, Interactions",4,B,7.0,6.47
4413,Student 105,Semester 7,CSE340*,Image Analysis ,4,C,7.0,6.47
4414,Student 105,Semester 7,CSE999A,Distance Course in CSE,2,S,7.0,6.47
4415,Student 105,Semester 7,DES511,Design Perspectives and Processes,4,B,7.0,6.47
4416,Student 105,Semester 3,HSS101*,Technology and Society,4,C-,5.8,6.0
4417,Student 105,Semester 2,CSE112,Computer Organisation,4,C-,5.0,6.11
4418,Student 105,Semester 7,HSS211*,Theatre Appreciation,4,A-,7.0,6.47
4419,Student 105,Semester 8,CSE999A2,Distance Course in CSE,2,S,6.5,6.47
4420,Student 105,Semester 8,ECO101,Microeconomics,4,B,6.5,6.47
4421,Student 105,Semester 1,CSE111,Digital Circuits,4,B-,6.4,6.4
4422,Student 105,Semester 2,HSS204*,Introduction to Psychology,4,B,5.0,6.11
4423,Student 105,Semester 5,FIN402,Valuation and Portfolio Management,4,C,7.0,6.2
4424,Student 105,Semester 6,CSE565,Software Defined Networking,4,C-,7.2,6.38
4425,Student 105,Semester 3,ECE250,Signals & Systems,4,C,5.8,6.0
4426,Student 106,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.4,5.67
4427,Student 106,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,4.7,5.74
4428,Student 106,Semester 9,CSE511,Computer Architecture,4,,,
4429,Student 106,Semester 9,SOC206,Business Anthropology,4,,,
4430,Student 106,Semester 9,SSH121,Introduction to Philosophy,4,,,
4431,Student 106,Semester 2,CSE112,Computer Organisation,4,C-,4.4,5.67
4432,Student 106,Semester 5,CSE535,Mobile Computing,4,C-,6.0,5.8
4433,Student 106,Semester 5,HSS204*,Introduction to Psychology,4,B-,6.0,5.8
4434,Student 106,Summer Term 2,CSE999A2,Distance Course in CSE,2,S,,
4435,Student 106,Semester 4,CSE232,Computer Networks,4,C,4.7,5.74
4436,Student 106,Semester 3,HSS101*,Technology and Society,4,C-,5.4,5.57
4437,Student 106,Semester 4,COM301A,Technical Communication,2,B,4.7,5.74
4438,Student 106,Semester 2,HSS205*,Introduction to Sociology,4,D,4.4,5.67
4439,Student 106,Summer Term 4,CSE999C,Distance Course in CSE,3,S,,
4440,Student 106,Semester 4,CSE322,Theory of Computation,4,F,4.7,5.74
4441,Student 106,Semester 4,ESC205A,Environmental Sciences,2,B-,4.7,5.74
4442,Student 106,Semester 4,CSE202,Fundamentals of Database Systems,4,C,4.7,5.74
4443,Student 106,Semester 8,CSE344,Computer Vision,4,F,3.75,5.92
4444,Student 106,Semester 8,CSE222,Analysis and Design of Algorithms,4,D,3.75,5.92
4445,Student 106,Semester 8,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,B-,3.75,5.92
4446,Student 106,Semester 8,CSE999A,Distance Course in CSE,2,S,3.75,5.92
4447,Student 106,Semester 3,ECE270,Embedded Logic Design,4,C-,5.4,5.57
4448,Student 106,Semester 8,CSE342,Statistical Machine Learning,4,F,3.75,5.92
4449,Student 106,Semester 1,CSE101,Introduction to Programming,4,C-,6.2,6.2
4450,Student 106,Semester 1,CSE111,Digital Circuits,4,B-,6.2,6.2
4451,Student 106,Semester 1,COM101,Communication Skills,4,C,6.2,6.2
4452,Student 106,Semester 6,CSE524,Theory of Modern Cryptography,4,B-,6.0,5.98
4453,Student 106,Semester 5,CSE506,Data Mining,4,C-,6.0,5.8
4454,Student 106,Semester 1,MTH100,Maths I,4,C-,6.2,6.2
4455,Student 106,Semester 5,FIN402,Valuation and Portfolio Management,4,C-,6.0,5.8
4456,Student 106,Semester 6,HSS216*,Positive Psychology,4,B-,6.0,5.98
4457,Student 106,Semester 6,CSE501,Designing Human-Centered Systems,4,A-,6.0,5.98
4458,Student 106,Semester 1,CSE131,System Management,4,B,6.2,6.2
4459,Student 106,Semester 3,CSE231,Operating Systems ,4,B-,5.4,5.57
4460,Student 106,Semester 7,CSE340*,Image Analysis ,4,D,5.75,5.95
4461,Student 106,Semester 7,HSS211*,Theatre Appreciation,4,B-,5.75,5.95
4462,Student 106,Semester 8,CSE999A2,Distance Course in CSE,2,S,3.75,5.92
4463,Student 106,Semester 5,CSE345,Foundations of Computer Security,4,B,6.0,5.8
4464,Student 106,Semester 7,DES303*,Non Linear Editing,4,B,5.75,5.95
4465,Student 106,Semester 7,CSE643,Artificial Intelligence,4,D,5.75,5.95
4466,Student 106,Semester 7,CSE648,Privacy and Security in Online Social Media,4,W,5.75,5.95
4467,Student 106,Semester 3,CSE201,Advanced Programming,4,C,5.4,5.57
4468,Student 106,Semester 3,CSE121,Discrete Mathematics,4,D,5.4,5.57
4469,Student 106,Semester 6,CSE322,Theory of Computation,4,F,6.0,5.98
4470,Student 106,Semester 2,MTH201,Probability and Statistics ,4,F,4.4,5.67
4471,Student 106,Semester 2,DES130,Introduction to Engineering Design,4,B-,4.4,5.67
4472,Student 106,Semester 6,MTH201,Probability and Statistics ,4,C-,6.0,5.98
4473,Student 106,Semester 9,CSE333,Computer Graphics,4,,,
4474,Student 107,Semester 7,CSE499,BTech Project,4,B,7.5,8.08
4475,Student 107,Semester 6,CSE508,Information Retrieval,4,A-,8.4,8.16
4476,Student 107,Semester 6,HSS216*,Positive Psychology,4,B,8.4,8.16
4477,Student 107,Semester 3,CSE201,Advanced Programming,4,A-,7.0,7.68
4478,Student 107,Semester 7,FIN401,Foundations of Finance ,4,B,7.5,8.08
4479,Student 107,Semester 1,MTH100,Maths I,4,B,8.4,8.4
4480,Student 107,Semester 7,CSE343,Machine Learning,4,C,7.5,8.08
4481,Student 107,Semester 3,ECO301,Introduction to Economic Analysis,4,B-,7.0,7.68
4482,Student 107,Summer Term 2,CSE999A2,Distance Course in CSE,2,S,,
4483,Student 107,Semester 7,ECO304*,Introduction to Game Theory,4,B,7.5,8.08
4484,Student 107,Semester 4,CSE232,Computer Networks,4,A-,7.3,7.59
4485,Student 107,Semester 8,ECO313,Market Design,4,A-,9.44,8.24
4486,Student 107,Semester 4,ESC205A,Environmental Sciences,2,B,7.3,7.59
4487,Student 107,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.3,7.59
4488,Student 107,Semester 4,CSE322,Theory of Computation,4,D,7.3,7.59
4489,Student 107,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.3,7.59
4490,Student 107,Semester 8,DES512,Game Design & Development,4,A+,9.44,8.24
4491,Student 107,Semester 2,CSE112,Computer Organisation,4,A-,7.6,8.0
4492,Student 107,Semester 5,HSS204*,Introduction to Psychology,4,B,8.6,7.78
4493,Student 107,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.6,8.0
4494,Student 107,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.6,8.0
4495,Student 107,Semester 8,SOC201,Introduction to Sociology/Anthropology,4,A-,9.44,8.24
4496,Student 107,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.6,7.78
4497,Student 107,Semester 2,DES130,Introduction to Engineering Design,4,B-,7.6,8.0
4498,Student 107,Semester 3,CSE121,Discrete Mathematics,4,C,7.0,7.68
4499,Student 107,Semester 5,CSE506,Data Mining,4,B,8.6,7.78
4500,Student 107,Semester 1,CSE111,Digital Circuits,4,A-,8.4,8.4
4501,Student 107,Semester 5,CSE503,Program Analysis,4,B,8.6,7.78
4502,Student 107,Semester 5,CSE535,Mobile Computing,4,A,8.6,7.78
4503,Student 107,Semester 6,CSE352,Security Engineering,4,B,8.4,8.16
4504,Student 107,Semester 8,FIN402,Valuation and Portfolio Management,4,A,9.44,8.24
4505,Student 107,Semester 8,CSE999A2,Distance Course in CSE,2,S,9.44,8.24
4506,Student 107,Semester 8,CSE510A,Big Data Analytics,2,A-,9.44,8.24
4507,Student 107,Semester 6,CSE507,Database System Implementation,4,B,8.4,8.16
4508,Student 107,Semester 2,MTH201,Probability and Statistics ,4,B-,7.6,8.0
4509,Student 107,Semester 1,CSE101,Introduction to Programming,4,A-,8.4,8.4
4510,Student 107,Semester 1,CSE131,System Management,4,B,8.4,8.4
4511,Student 107,Summer Term 1,CSE200A,Competitive Programming,2,B,8.0,8.0
4512,Student 107,Semester 7,ESC999A,Distance Course in ESC,2,S,7.5,8.08
4513,Student 107,Semester 6,CSE499,BTech Project,4,A-,8.4,8.16
4514,Student 107,Semester 3,MTH203,Maths III,4,D,7.0,7.68
4515,Student 107,Semester 7,CSE999A,Distance Course in CSE,2,S,7.5,8.08
4516,Student 107,Semester 4,COM301A,Technical Communication,2,A-,7.3,7.59
4517,Student 107,Semester 3,CSE231,Operating Systems ,4,A-,7.0,7.68
4518,Student 107,Semester 1,COM101,Communication Skills,4,B,8.4,8.4
4519,Student 108,Semester 6,CSE565,Software Defined Networking,4,B,8.2,8.22
4520,Student 108,Semester 3,CSE201,Advanced Programming,4,B-,7.2,7.87
4521,Student 108,Semester 4,MTH303,Graph Theory,4,B-,7.8,7.85
4522,Student 108,Semester 1,COM101,Communication Skills,4,B,8.6,8.6
4523,Student 108,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.8,7.85
4524,Student 108,Semester 3,ECE250,Signals & Systems,4,B-,7.2,7.87
4525,Student 108,Semester 5,CSE499,BTech Project,4,A,8.75,8.1
4526,Student 108,Semester 7,ECO304*,Introduction to Game Theory,4,C-,8.6,8.34
4527,Student 108,Semester 4,COM301A,Technical Communication,2,B,7.8,7.85
4528,Student 108,Semester 8,CSE999A2,Distance Course in CSE,2,S,9.0,8.2
4529,Student 108,Semester 3,CSE231,Operating Systems ,4,B,7.2,7.87
4530,Student 108,Semester 7,CSE399,Independent Project,4,A,8.6,8.34
4531,Student 108,Semester 6,CSE508,Information Retrieval,4,A-,8.2,8.22
4532,Student 108,Semester 7,DES513,"Wearable Applications, Research, Devices, Interactions",4,A,8.6,8.34
4533,Student 108,Semester 1,CSE101,Introduction to Programming,4,A-,8.6,8.6
4534,Student 108,Semester 7,CSE499,BTech Project,4,A,8.6,8.34
4535,Student 108,Semester 2,CSE112,Computer Organisation,4,B,7.8,8.2
4536,Student 108,Semester 1,MTH100,Maths I,4,B,8.6,8.6
4537,Student 108,Semester 1,CSE131,System Management,4,A,8.6,8.6
4538,Student 108,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,7.8,7.85
4539,Student 108,Semester 8,CSE399,Independent Project,4,A-,9.0,8.2
4540,Student 108,Summer Term 2,CSE401A,Competitive Programming-II,2,A-,9.67,7.98
4541,Student 108,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B-,7.8,8.2
4542,Student 108,Summer Term 1,CSE200A,Competitive Programming,2,B,8.0,8.19
4543,Student 108,Semester 3,ECO301,Introduction to Economic Analysis,4,B-,7.2,7.87
4544,Student 108,Semester 8,CSE999A,Distance Course in CSE,2,S,9.0,8.2
4545,Student 108,Semester 7,CSE643,Artificial Intelligence,4,B,8.6,8.34
4546,Student 108,Semester 2,MTH201,Probability and Statistics ,4,B,7.8,8.2
4547,Student 108,Semester 1,CSE111,Digital Circuits,4,B,8.6,8.6
4548,Student 108,Semester 5,CSE343,Machine Learning,4,W,8.75,8.1
4549,Student 108,Summer Term 2,ENT403,Starting a Venture,4,A,9.67,7.98
4550,Student 108,Semester 5,CSE535,Mobile Computing,4,A,8.75,8.1
4551,Student 108,Semester 6,CSE507,Database System Implementation,4,B-,8.2,8.22
4552,Student 108,Semester 2,DES130,Introduction to Engineering Design,4,B,7.8,8.2
4553,Student 108,Semester 3,CSE121,Discrete Mathematics,4,B-,7.2,7.87
4554,Student 108,Semester 4,CSE232,Computer Networks,4,B-,7.8,7.85
4555,Student 108,Semester 6,CSE499,BTech Project,4,A,8.2,8.22
4556,Student 108,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.75,8.1
4557,Student 108,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.8,8.2
4558,Student 108,Semester 5,FIN402,Valuation and Portfolio Management,4,C,8.75,8.1
4559,Student 108,Semester 4,ESC205A,Environmental Sciences,2,B,7.8,7.85
4560,Student 108,Semester 6,HSS228*,Introduction to Digital Anthroplogy,4,B-,8.2,8.22
4561,Student 109,Semester 6,BIO506,Stochastic Simulations in System Biology and Biophysics,4,A,8.75,9.07
4562,Student 109,Semester 7,CSE499,BTech Project,4,A-,9.33,9.1
4563,Student 109,Semester 8,CSE609,Statistical Computation,4,B,9.0,9.09
4564,Student 109,Semester 4,CSE233,Network Administration,2,A,8.91,8.86
4565,Student 109,Semester 1,MTH100,Maths I,4,A-,9.0,9.0
4566,Student 109,Semester 3,CSE230,System Administration,2,A-,8.82,8.84
4567,Student 109,Semester 2,CSE112,Computer Organisation,4,A,8.8,8.9
4568,Student 109,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,A-,8.8,8.9
4569,Student 109,Semester 3,ECE250,Signals & Systems,4,A-,8.82,8.84
4570,Student 109,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.91,8.86
4571,Student 109,Summer Term 1,CSE200A,Competitive Programming,2,B,8.0,8.86
4572,Student 109,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.8,8.9
4573,Student 109,Semester 5,CSE343,Machine Learning,4,B,9.2,8.96
4574,Student 109,Semester 2,MTH201,Probability and Statistics ,4,A,8.8,8.9
4575,Student 109,Semester 8,CSE510A,Big Data Analytics,2,A-,9.0,9.09
4576,Student 109,Semester 5,BIO303*,Introduction to Mathematical Biology,4,A,9.2,8.96
4577,Student 109,Semester 7,BIO542,Machine Learning for Biomedical Applications,4,A,9.33,9.1
4578,Student 109,Semester 3,HSS212*,Critical Thinking,4,A-,8.82,8.84
4579,Student 109,Semester 5,CSE506,Data Mining,4,B,9.2,8.96
4580,Student 109,Semester 8,PSY202,Positive Psychology,4,A,9.0,9.09
4581,Student 109,Semester 6,CSE507,Database System Implementation,4,B,8.75,9.07
4582,Student 109,Semester 5,CSE340*,Image Analysis ,4,A,9.2,8.96
4583,Student 109,Semester 8,DES512,Game Design & Development,4,B,9.0,9.09
4584,Student 109,Semester 1,CSE101,Introduction to Programming,4,B,9.0,9.0
4585,Student 109,Semester 4,ESC205A,Environmental Sciences,2,A,8.91,8.86
4586,Student 109,Semester 4,MTH303,Graph Theory,4,B-,8.91,8.86
4587,Student 109,Semester 3,CSE231,Operating Systems ,4,A-,8.82,8.84
4588,Student 109,Semester 4,COM301A,Technical Communication,2,A,8.91,8.86
4589,Student 109,Semester 8,CSE999A2,Distance Course in CSE,2,S,9.0,9.09
4590,Student 109,Semester 6,CSE641,Deep Learning,4,B-,8.75,9.07
4591,Student 109,Semester 4,CSE202,Fundamentals of Database Systems,4,A,8.91,8.86
4592,Student 109,Semester 6,CSE499,BTech Project,4,A,8.75,9.07
4593,Student 109,Semester 1,COM101,Communication Skills,4,B,9.0,9.0
4594,Student 109,Semester 1,CSE111,Digital Circuits,4,A,9.0,9.0
4595,Student 109,Semester 4,CSE232,Computer Networks,4,B,8.91,8.86
4596,Student 109,Semester 3,CSE121,Discrete Mathematics,4,B,8.82,8.84
4597,Student 109,Semester 7,HSS223A*,Introduction to Poetry,2,A,9.33,9.1
4598,Student 109,Semester 3,CSE201,Advanced Programming,4,A-,8.82,8.84
4599,Student 109,Semester 7,CSE511,Computer Architecture,4,A-,9.33,9.1
4600,Student 109,Summer Term 2,CSE498,Undergraduate Research,4,A,10.0,8.91
4601,Student 109,Semester 8,BIO543,Big Data Mining in Healthcare,4,A,9.0,9.09
4602,Student 109,Semester 7,HSS204*,Introduction to Psychology,4,A-,9.33,9.1
4603,Student 109,Semester 2,DES130,Introduction to Engineering Design,4,B-,8.8,8.9
4604,Student 109,Semester 1,CSE131,System Management,4,A,9.0,9.0
4605,Student 109,Semester 5,CSE499,BTech Project,4,A,9.2,8.96
4606,Student 110,Semester 5,CSE535,Mobile Computing,4,C-,5.22,5.1
4607,Student 110,Semester 7,CSE343,Machine Learning,4,W,5.5,5.17
4608,Student 110,Semester 7,FIN401,Foundations of Finance ,4,D,5.5,5.17
4609,Student 110,Semester 4,COM301A,Technical Communication,2,B,4.3,5.03
4610,Student 110,Semester 7,CSE999A,Distance Course in CSE,2,S,5.5,5.17
4611,Student 110,Semester 7,BIO562,Stochastic Simulation and Systems Biology,4,C-,5.5,5.17
4612,Student 110,Semester 7,CSE499,BTech Project,4,A-,5.5,5.17
4613,Student 110,Semester 5,CSE121,Discrete Mathematics,4,D,5.22,5.1
4614,Student 110,Semester 4,CSE232,Computer Networks,4,D,4.3,5.03
4615,Student 110,Semester 9,CSE300,Software Engineering ,4,,,
4616,Student 110,Semester 4,CSE322,Theory of Computation,4,F,4.3,5.03
4617,Student 110,Semester 1,CSE101,Introduction to Programming,4,F,4.4,5.0
4618,Student 110,Semester 1,MTH100,Maths I,4,D,4.4,5.0
4619,Student 110,Semester 1,CSE131,System Management,4,C-,4.4,5.0
4620,Student 110,Semester 1,CSE111,Digital Circuits,4,C-,4.4,5.0
4621,Student 110,Semester 7,ECO304*,Introduction to Game Theory,4,D,5.5,5.17
4622,Student 110,Semester 1,COM101,Communication Skills,4,C,4.4,5.0
4623,Student 110,Semester 4,CSE202,Fundamentals of Database Systems,4,D,4.3,5.03
4624,Student 110,Semester 6,CSE507,Database System Implementation,4,C-,5.2,5.12
4625,Student 110,Semester 8,FIN402,Valuation and Portfolio Management,4,F,5.33,5.39
4626,Student 110,Semester 3,CSE121,Discrete Mathematics,4,F,4.0,5.09
4627,Student 110,Semester 3,CSE201,Advanced Programming,4,C,4.0,5.09
4628,Student 110,Semester 4,ESC205A,Environmental Sciences,2,B-,4.3,5.03
4629,Student 110,Semester 2,MTH201,Probability and Statistics ,4,D,4.4,5.0
4630,Student 110,Semester 2,DES130,Introduction to Engineering Design,4,B-,4.4,5.0
4631,Student 110,Semester 5,CSE503,Program Analysis,4,W,5.22,5.1
4632,Student 110,Semester 3,MTH203,Maths III,4,F,4.0,5.09
4633,Student 110,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.4,5.0
4634,Student 110,Semester 2,CSE112,Computer Organisation,4,D,4.4,5.0
4635,Student 110,Semester 6,CSE508,Information Retrieval,4,C-,5.2,5.12
4636,Student 110,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,4.3,5.03
4637,Student 110,Semester 6,CSE999A,Distance Course in CSE,2,X,5.2,5.12
4638,Student 110,Summer Term 2,CSE999A2,Distance Course in CSE,2,S,6.0,5.06
4639,Student 110,Summer Term 2,CSE200A,Competitive Programming,2,C,6.0,5.06
4640,Student 110,Semester 6,CSE102,Data Structures and Algorithms,4,C,5.2,5.12
4641,Student 110,Semester 6,HSS216*,Positive Psychology,4,C,5.2,5.12
