SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
2594,Student 71,Semester 3,CSE231,Operating Systems ,4,A-,9.4,8.87
2595,Student 71,Semester 5,CSE535,Mobile Computing,4,C-,8.8,9.08
2596,Student 71,Semester 2,CSE112,Computer Organisation,4,A-,8.8,8.6
2597,Student 71,Semester 7,CSE343,Machine Learning,4,A-,9.0,9.15
2598,Student 71,Semester 4,HSS202*,Perspectives on Knowledge,4,A,10.0,9.15
2599,Student 71,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,A-,9.75,9.17
2600,Student 71,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,8.8,8.6
2601,Student 71,Semester 5,CSE506,Data Mining,4,A,8.8,9.08
2602,Student 71,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,A,10.0,9.15
2603,Student 71,Semester 3,MTH201,Probability and Statistics ,4,A-,9.4,8.87
2604,Student 71,Semester 5,CSE694E,Introduction to Geospatial Data Management,2,A,8.8,9.08
2605,Student 71,Semester 7,CSE521,Logic for Computer Science,4,A-,9.0,9.15
2606,Student 71,Semester 6,CSE522,Verification of Reactive Systems,4,A,9.75,9.17
2607,Student 71,Semester 4,CSE232,Computer Networks,4,A,10.0,9.15
2608,Student 71,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,10.0,9.15
2609,Student 71,Semester 1,CSE121,Discrete Mathematics,4,B,8.4,8.4
2610,Student 72,Semester 4,HSS204*,Introduction to Psychology,4,B,7.2,6.11
2611,Student 72,Semester 7,HSS210*,History of Indian National Movement,4,B,7.22,6.31
2612,Student 72,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,7.22,6.31
2613,Student 72,Semester 7,CSE693B,Special Topics in Test Engineering,2,B,7.22,6.31
2614,Student 72,Semester 6,PHY302,Semiconductors and Optics,4,C,5.8,6.17
2615,Student 72,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.2,6.11
2616,Student 72,Semester 4,CSE232,Computer Networks,4,B-,7.2,6.11
2617,Student 72,Semester 6,CSE342*,Pattern Recognition,4,C-,5.8,6.17
2618,Student 72,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,6.0,5.71
2619,Student 72,Semester 2,CSE122*,Theory of Computation,4,C-,5.4,5.56
2620,Student 72,Semester 6,HSS208*,Theory and Practice of Engineering Ethics,4,B,5.8,6.17
2621,Student 72,Semester 1,CSE101,Introduction to Programming,4,D,5.0,5.75
2622,Student 72,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,A-,7.2,6.11
2623,Student 72,Semester 2,HSS101*,Technology and Society,4,C,5.4,5.56
2624,Student 72,Semester 1,CSE131,System Management,4,B-,5.0,5.75
2625,Student 72,Semester 8,CSE531,Multiagent Systems,4,C,6.22,6.3
2626,Student 72,Semester 4,CSE202,Fundamentals of Database Systems,4,C,7.2,6.11
2627,Student 72,Semester 3,COM201,Critical Reading,4,B-,6.0,5.71
2628,Student 72,Semester 2,CSE102,Data Structures and Algorithms,4,C-,5.4,5.56
2629,Student 72,Semester 6,COM301,Technical Communication,4,C-,5.8,6.17
2630,Student 72,Semester 5,CSE340*,Image Analysis ,4,B-,6.8,6.25
2631,Student 72,Semester 5,CSE121,Discrete Mathematics,4,B-,6.8,6.25
2632,Student 72,Semester 3,MTH201,Probability and Statistics ,4,D,6.0,5.71
2633,Student 72,Semester 7,CSE648,Privacy and Security in Online Social Media,4,C,7.22,6.31
2634,Student 72,Semester 7,ENT401,Entrepreneurship as a Career,2,B-,7.22,6.31
2635,Student 72,Semester 7,PHY301,Physics,4,B-,7.22,6.31
2636,Student 72,Semester 1,COM101,Communication Skills,4,B-,5.0,5.75
2637,Student 72,Semester 5,CSE300,Software Engineering ,4,B,6.8,6.25
2638,Student 72,Semester 2,CSE112,Computer Organisation,4,D,5.4,5.56
2639,Student 72,Semester 3,CSE201,Advanced Programming,4,B,6.0,5.71
2640,Student 72,Semester 6,MTH202,Maths : Algebra,4,C-,5.8,6.17
2641,Student 72,Semester 5,CSE506,Data Mining,4,C,6.8,6.25
2642,Student 72,Semester 8,DES302,Animations and Graphics,4,B-,6.22,6.3
2643,Student 72,Semester 8,CSE694F,Multimedia Security,4,C-,6.22,6.3
2644,Student 72,Semester 8,ESC205,Environmental Sciences,4,B-,6.22,6.3
2645,Student 72,Semester 1,CSE111,Digital Circuits,4,C-,5.0,5.75
2646,Student 72,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,C,6.22,6.3
2647,Student 72,Semester 3,CSE231,Operating Systems ,4,C-,6.0,5.71
2648,Student 72,Semester 5,ECO301,Introduction to Economic Analysis,4,C,6.8,6.25
2649,Student 72,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,5.4,5.56
2650,Student 72,Semester 1,CSE121,Discrete Mathematics,4,F,5.0,5.75
2651,Student 73,Semester 1,CSE111,Digital Circuits,4,B,8.2,8.2
2652,Student 73,Semester 2,CSE122*,Theory of Computation,4,B-,8.6,8.4
2653,Student 73,Semester 8,HSS214*,Indian Society,4,A+,9.5,8.8
2654,Student 73,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,8.6,8.4
2655,Student 73,Semester 2,CSE112,Computer Organisation,4,B,8.6,8.4
2656,Student 73,Semester 8,CSE501,Designing Human-Centered Systems,4,A,9.5,8.8
2657,Student 73,Semester 5,ECO301,Introduction to Economic Analysis,4,B,8.2,8.56
2658,Student 73,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,9.4,8.73
2659,Student 73,Semester 6,COM301,Technical Communication,4,A,9.44,8.69
2660,Student 73,Semester 6,HSS204*,Introduction to Psychology,4,A-,9.44,8.69
2661,Student 73,Semester 5,CSE506,Data Mining,4,B,8.2,8.56
2662,Student 73,Semester 1,CSE121,Discrete Mathematics,4,B-,8.2,8.2
2663,Student 73,Summer Term 3,MSC472,Study of Domains and Communities for Innovation using ICT,2,A,10.0,8.72
2664,Student 73,Semester 8,DES302,Animations and Graphics,4,A,9.5,8.8
2665,Student 73,Semester 5,CSE535,Mobile Computing,4,A,8.2,8.56
2666,Student 73,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,8.4,8.65
2667,Student 73,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,8.75,8.72
2668,Student 73,Semester 5,CSE300,Software Engineering ,4,A-,8.2,8.56
2669,Student 73,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,8.65
2670,Student 73,Semester 3,COM201,Critical Reading,4,A,9.4,8.73
2671,Student 73,Semester 4,HSS205*,Introduction to Sociology,4,B,8.4,8.65
2672,Student 73,Semester 3,CSE201,Advanced Programming,4,A,9.4,8.73
2673,Student 73,Semester 4,CSE232,Computer Networks,4,A-,8.4,8.65
2674,Student 73,Semester 6,CSE330,Distributed Systems ,4,A,9.44,8.69
2675,Student 73,Semester 8,ESC205,Environmental Sciences,4,B,9.5,8.8
2676,Student 73,Semester 1,CSE131,System Management,4,B,8.2,8.2
2677,Student 73,Semester 3,MTH201,Probability and Statistics ,4,A-,9.4,8.73
2678,Student 73,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.6,8.4
2679,Student 73,Semester 1,COM101,Communication Skills,4,A-,8.2,8.2
2680,Student 73,Semester 7,CSE640,Collaborative Filtering,4,A-,8.75,8.72
2681,Student 73,Semester 6,CSE398A-1,Independent Study,4,A-,9.44,8.69
2682,Student 73,Semester 6,COM333,Organisational Behavior,2,A-,9.44,8.69
2683,Student 73,Semester 7,ECO303,Economics of Information and IT,4,B,8.75,8.72
2684,Student 73,Semester 3,CSE231,Operating Systems ,4,A-,9.4,8.73
2685,Student 73,Semester 2,HSS101*,Technology and Society,4,A,8.6,8.4
2686,Student 73,Semester 5,CSE546,Applied Cryptography,4,C,8.2,8.56
2687,Student 73,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.4,8.65
2688,Student 73,Semester 7,CSE691B,Web Intelligence and Big Data,2,B,8.75,8.72
2689,Student 73,Semester 7,CSE340*,Image Analysis ,4,A-,8.75,8.72
2690,Student 73,Semester 1,CSE101,Introduction to Programming,4,A-,8.2,8.2
2691,Student 74,Semester 5,CSE535,Mobile Computing,4,D,7.2,7.41
2692,Student 74,Semester 5,CSE300,Software Engineering ,4,B,7.2,7.41
2693,Student 74,Semester 7,HSS203*,Introduction to the study of Literature,4,A-,7.75,7.32
2694,Student 74,Semester 1,COM101,Communication Skills,4,B-,7.8,7.8
2695,Student 74,Semester 5,ECO301,Introduction to Economic Analysis,4,C,7.2,7.41
2696,Student 74,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,8.0,7.4
2697,Student 74,Semester 3,MTH201,Probability and Statistics ,4,D,7.6,7.2
2698,Student 74,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,7.6,7.2
2699,Student 74,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,C,6.67,7.27
2700,Student 74,Semester 6,COM301,Technical Communication,4,B,6.67,7.27
2701,Student 74,Semester 4,HSS206*,Introduction to Film Studies,4,A,8.0,7.4
2702,Student 74,Semester 2,HSS101*,Technology and Society,4,B,6.2,7.0
2703,Student 74,Semester 8,CSE530,Distributed Systems,4,B,7.0,7.29
2704,Student 74,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,A-,8.0,7.4
2705,Student 74,Semester 5,CSE345,Foundations of Computer Security,4,A-,7.2,7.41
2706,Student 74,Semester 7,CSE507,Database System Implementation,4,B-,7.75,7.32
2707,Student 74,Semester 8,CSE500A,Secure Coding,2,C-,7.0,7.29
2708,Student 74,Semester 7,CSE499,BTech Project,4,B,7.75,7.32
2709,Student 74,Semester 3,CSE231,Operating Systems ,4,B-,7.6,7.2
2710,Student 74,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B-,7.75,7.32
2711,Student 74,Semester 1,CSE111,Digital Circuits,4,B,7.8,7.8
2712,Student 74,Semester 1,CSE121,Discrete Mathematics,4,B,7.8,7.8
2713,Student 74,Semester 2,CSE122*,Theory of Computation,4,C-,6.2,7.0
2714,Student 74,Semester 5,CSE506,Data Mining,4,A-,7.2,7.41
2715,Student 74,Semester 6,MTH202,Maths : Algebra,4,C-,6.67,7.27
2716,Student 74,Semester 8,CSE645,Digital and Cyber Forensic,4,B-,7.0,7.29
2717,Student 74,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.0,7.29
2718,Student 74,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C,6.2,7.0
2719,Student 74,Semester 6,ECO302,Applied Econometric Analysis,4,B-,6.67,7.27
2720,Student 74,Semester 3,CSE201,Advanced Programming,4,A,7.6,7.2
2721,Student 74,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.2,7.0
2722,Student 74,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
2723,Student 74,Semester 1,CSE131,System Management,4,B,7.8,7.8
2724,Student 74,Semester 3,COM201,Critical Reading,4,B,7.6,7.2
2725,Student 74,Semester 6,CSE337,Embedded Systems,4,B-,6.67,7.27
2726,Student 74,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,A,10.0,7.46
2727,Student 74,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,8.0,7.4
2728,Student 74,Semester 6,HSS204*,Introduction to Psychology,4,B-,6.67,7.27
2729,Student 74,Semester 4,CSE232,Computer Networks,4,B-,8.0,7.4
2730,Student 74,Semester 8,CSE694F,Multimedia Security,4,C,7.0,7.29
2731,Student 74,Semester 2,CSE112,Computer Organisation,4,C,6.2,7.0
2732,Student 75,Semester 1,CSE131,System Management,4,C-,3.6,4.67
2733,Student 75,Semester 2,CSE122*,Theory of Computation,4,B-,3.8,4.83
2734,Student 75,Semester 1,CSE101,Introduction to Programming,4,D,3.6,4.67
2735,Student 75,Semester 1,COM101,Communication Skills,4,C-,3.6,4.67
2736,Student 75,Semester 2,CSE112,Computer Organisation,4,F,3.8,4.83
2737,Student 75,Semester 1,CSE111,Digital Circuits,4,F,3.6,4.67
2738,Student 75,Semester 1,CSE121,Discrete Mathematics,4,F,3.6,4.67
2739,Student 75,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,F,3.8,4.83
2740,Student 75,Semester 2,CSE102,Data Structures and Algorithms,4,D,3.8,4.83
2741,Student 75,Semester 2,HSS202*,Perspectives on Knowledge,4,D,3.8,4.83
2742,Student 76,Semester 7,CSE499,BTech Project,4,B-,8.6,8.86
2743,Student 76,Semester 6,CSE522,Verification of Reactive Systems,4,A-,9.4,8.9
2744,Student 76,Semester 6,CSE499,BTech Project,4,A-,9.4,8.9
2745,Student 76,Semester 8,ESC205,Environmental Sciences,4,B-,8.2,8.78
2746,Student 76,Semester 1,CSE131,System Management,4,A,9.6,9.6
2747,Student 76,Semester 4,HSS206*,Introduction to Film Studies,4,A-,9.4,8.95
2748,Student 76,Semester 3,ESC203*,Signal and Systems,4,B,8.2,8.8
2749,Student 76,Semester 2,CSE122*,Theory of Computation,4,A-,8.6,9.1
2750,Student 76,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.6,9.1
2751,Student 76,Semester 7,CSE399,Independent Project,4,B,8.6,8.86
2752,Student 76,Semester 6,CSE342*,Pattern Recognition,4,A-,9.4,8.9
2753,Student 76,Semester 2,HSS101*,Technology and Society,4,A-,8.6,9.1
2754,Student 76,Semester 7,CSE648,Privacy and Security in Online Social Media,4,A-,8.6,8.86
2755,Student 76,Semester 5,CSE546,Applied Cryptography,4,B-,8.33,8.81
2756,Student 76,Semester 3,COM201,Critical Reading,4,A,8.2,8.8
2757,Student 76,Semester 3,MTH201,Probability and Statistics ,4,C,8.2,8.8
2758,Student 76,Semester 5,CSE535,Mobile Computing,4,B-,8.33,8.81
2759,Student 76,Semester 7,CSE301,Compilers,4,A,8.6,8.86
2760,Student 76,Semester 1,COM101,Communication Skills,4,A,9.6,9.6
2761,Student 76,Semester 4,CSE202,Fundamentals of Database Systems,4,A,9.4,8.95
2762,Student 76,Semester 5,CSE300,Software Engineering ,4,A-,8.33,8.81
2763,Student 76,Semester 2,CSE112,Computer Organisation,4,B,8.6,9.1
2764,Student 76,Semester 6,COM301,Technical Communication,4,A,9.4,8.9
2765,Student 76,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B,8.6,9.1
2766,Student 76,Semester 4,CSE232,Computer Networks,4,A,9.4,8.95
2767,Student 76,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.6,8.86
2768,Student 76,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,9.4,8.95
2769,Student 76,Semester 6,CSE399,Independent Project,4,A,9.4,8.9
2770,Student 76,Semester 7,ENT401,Entrepreneurship as a Career,2,A-,8.6,8.86
2771,Student 76,Semester 5,CSE320,Advanced Algorithms ,4,B,8.33,8.81
2772,Student 76,Semester 8,CSE508,Information Retrieval,4,B,8.2,8.78
2773,Student 76,Semester 3,CSE201,Advanced Programming,4,B,8.2,8.8
2774,Student 76,Semester 8,CSE499,BTech Project,4,B,8.2,8.78
2775,Student 76,Semester 8,CSE530,Distributed Systems,4,B,8.2,8.78
2776,Student 76,Semester 8,HSS214*,Indian Society,4,A,8.2,8.78
2777,Student 76,Semester 5,CSE506,Data Mining,4,A,8.33,8.81
2778,Student 76,Semester 1,CSE111,Digital Circuits,4,B,9.6,9.6
2779,Student 76,Semester 3,CSE231,Operating Systems ,4,A-,8.2,8.8
2780,Student 76,Semester 1,CSE121,Discrete Mathematics,4,A,9.6,9.6
2781,Student 76,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.33,8.81
2782,Student 76,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,9.4,8.95
2783,Student 76,Semester 1,CSE101,Introduction to Programming,4,A,9.6,9.6
2784,Student 77,Semester 1,CSE121,Discrete Mathematics,4,F,3.2,5.0
2785,Student 77,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.0,4.67
2786,Student 77,Semester 2,CSE122*,Theory of Computation,4,F,4.0,4.67
2787,Student 77,Semester 2,CSE112,Computer Organisation,4,D,4.0,4.67
2788,Student 77,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C-,4.0,4.67
2789,Student 77,Semester 2,HSS202*,Perspectives on Knowledge,4,C-,4.0,4.67
2790,Student 77,Semester 1,CSE111,Digital Circuits,4,F,3.2,5.0
2791,Student 77,Semester 1,CSE101,Introduction to Programming,4,F,3.2,5.0
2792,Student 77,Semester 1,CSE131,System Management,4,C-,3.2,5.0
2793,Student 77,Semester 1,COM101,Communication Skills,4,C-,3.2,5.0
2794,Student 78,Semester 2,CSE102,Data Structures and Algorithms,4,F,3.2,3.2
2795,Student 78,Semester 2,HSS202*,Perspectives on Knowledge,4,B,3.2,3.2
2796,Student 78,Semester 1,CSE131,System Management,4,D,3.2,5.0
2797,Student 78,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,F,3.2,3.2
2798,Student 78,Semester 2,CSE112,Computer Organisation,4,F,3.2,3.2
2799,Student 78,Semester 1,CSE101,Introduction to Programming,4,F,3.2,5.0
2800,Student 78,Semester 2,CSE122*,Theory of Computation,4,F,3.2,3.2
2801,Student 78,Semester 1,COM101,Communication Skills,4,C,3.2,5.0
2802,Student 78,Semester 1,CSE121,Discrete Mathematics,4,F,3.2,5.0
2803,Student 78,Semester 1,CSE111,Digital Circuits,4,F,3.2,5.0
2804,Student 79,Semester 7,CSE693B,Special Topics in Test Engineering,2,A,8.75,8.36
2805,Student 79,Semester 4,HSS205*,Introduction to Sociology,4,A+,9.2,8.2
2806,Student 79,Semester 5,CSE501,Designing Human-Centered Systems,4,B,8.4,8.24
2807,Student 79,Semester 6,CSE645,Digital and Cyber Forensic,4,B,8.75,8.31
2808,Student 79,Semester 2,CSE112,Computer Organisation,4,B,8.6,7.4
2809,Student 79,Semester 1,CSE131,System Management,4,B-,6.2,6.2
2810,Student 79,Semester 1,CSE111,Digital Circuits,4,C-,6.2,6.2
2811,Student 79,Semester 8,CSE530,Distributed Systems,4,On Leave,,
2812,Student 79,Semester 5,CSE535,Mobile Computing,4,A-,8.4,8.24
2813,Student 79,Semester 3,MTH201,Probability and Statistics ,4,B-,8.8,7.87
2814,Student 79,Semester 7,CSE499,BTech Project,4,A-,8.75,8.36
2815,Student 79,Semester 8,BIO303*,Introduction to Mathematical Biology,4,On Leave,,
2816,Student 79,Semester 9,CSE345,Foundations of Computer Security,4,C-,6.0,8.08
2817,Student 79,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,8.6,7.4
2818,Student 79,Semester 1,COM101,Communication Skills,4,B,6.2,6.2
2819,Student 79,Semester 4,CSE232,Computer Networks,4,A,9.2,8.2
2820,Student 79,Semester 8,HSS213*,Issues in Contemporary World,4,On Leave,,
2821,Student 79,Semester 5,ECO301,Introduction to Economic Analysis,4,B-,8.4,8.24
2822,Student 79,Semester 2,CSE122*,Theory of Computation,4,B-,8.6,7.4
2823,Student 79,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,9.2,8.2
2824,Student 79,Semester 8,CSE531,Multiagent Systems,4,On Leave,,
2825,Student 79,Semester 6,PHY302,Semiconductors and Optics,4,A,8.75,8.31
2826,Student 79,Semester 7,ESC205,Environmental Sciences,4,B,8.75,8.36
2827,Student 79,Semester 1,CSE101,Introduction to Programming,4,C-,6.2,6.2
2828,Student 79,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,B,8.75,8.31
2829,Student 79,Semester 3,COM201,Critical Reading,4,A-,8.8,7.87
2830,Student 79,Summer Term 4,CSE399,Independent Project,4,B-,7.0,8.32
2831,Student 79,Semester 7,HSS210*,History of Indian National Movement,4,A-,8.75,8.36
2832,Student 79,Semester 3,CSE201,Advanced Programming,4,A,8.8,7.87
2833,Student 79,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,8.75,8.36
2834,Student 79,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.6,7.4
2835,Student 79,Semester 5,CSE506,Data Mining,4,A,8.4,8.24
2836,Student 79,Semester 5,CSE300,Software Engineering ,4,B,8.4,8.24
2837,Student 79,Semester 8,ECO302,Applied Econometric Analysis,4,On Leave,,
2838,Student 79,Semester 3,ESC203*,Signal and Systems,4,B,8.8,7.87
2839,Student 79,Semester 3,CSE231,Operating Systems ,4,A,8.8,7.87
2840,Student 79,Semester 9,HSS204*,Introduction to Psychology,4,C,6.0,8.08
2841,Student 79,Semester 2,HSS101*,Technology and Society,4,A,8.6,7.4
2842,Student 79,Semester 9,CSE399,Independent Project,4,A-,6.0,8.08
2843,Student 79,Semester 9,CSE551,Internet Security and Privacy,4,D,6.0,8.08
2844,Student 79,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,9.2,8.2
2845,Student 79,Semester 6,COM301,Technical Communication,4,A-,8.75,8.31
2846,Student 79,Semester 4,ESC202,Digital Communication,4,A-,9.2,8.2
2847,Student 79,Semester 1,CSE121,Discrete Mathematics,4,C,6.2,6.2
2848,Student 80,Semester 6,CSE337,Embedded Systems,4,B-,8.33,7.6
2849,Student 80,Semester 3,CSE231,Operating Systems ,4,C,7.4,7.6
2850,Student 80,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,8.6,7.68
2851,Student 80,Semester 3,MTH201,Probability and Statistics ,4,C,7.4,7.6
2852,Student 80,Semester 1,CSE101,Introduction to Programming,4,B,8.0,8.0
2853,Student 80,Semester 1,CSE111,Digital Circuits,4,B,8.0,8.0
2854,Student 80,Semester 3,CSE201,Advanced Programming,4,A,7.4,7.6
2855,Student 80,Semester 6,HSS204*,Introduction to Psychology,4,B-,8.33,7.6
2856,Student 80,Semester 7,ESC501*,Robotics,4,B,8.6,7.68
2857,Student 80,Semester 3,ESC203*,Signal and Systems,4,C,7.4,7.6
2858,Student 80,Semester 8,HSS214*,Indian Society,4,A,8.8,7.83
2859,Student 80,Semester 5,CSE506,Data Mining,4,B,7.11,7.47
2860,Student 80,Semester 2,CSE112,Computer Organisation,4,B-,7.4,7.7
2861,Student 80,Semester 8,CSE440,Intelligent Systems 1,4,C,8.8,7.83
2862,Student 80,Semester 8,CSE501,Designing Human-Centered Systems,4,A,8.8,7.83
2863,Student 80,Semester 5,CSE694E,Introduction to Geospatial Data Management,2,A,7.11,7.47
2864,Student 80,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.7
2865,Student 80,Semester 2,CSE122*,Theory of Computation,4,C-,7.4,7.7
2866,Student 80,Semester 1,COM101,Communication Skills,4,A-,8.0,8.0
2867,Student 80,Semester 6,COM301,Technical Communication,4,A,8.33,7.6
2868,Student 80,Semester 7,CSE539,Cellular Data Networks,4,A,8.6,7.68
2869,Student 80,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.4,7.55
2870,Student 80,Semester 2,HSS101*,Technology and Society,4,A,7.4,7.7
2871,Student 80,Semester 7,CSE535,Mobile Computing,4,B-,8.6,7.68
2872,Student 80,Semester 4,CSE232,Computer Networks,4,B,7.4,7.55
2873,Student 80,Semester 1,CSE131,System Management,4,A-,8.0,8.0
2874,Student 80,Semester 7,HSS211*,Theatre Appreciation,4,A,8.6,7.68
2875,Student 80,Semester 8,BIO303*,Introduction to Mathematical Biology,4,B,8.8,7.83
2876,Student 80,Semester 5,CSE300,Software Engineering ,4,B,7.11,7.47
2877,Student 80,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.4,7.7
2878,Student 80,Semester 3,COM201,Critical Reading,4,A-,7.4,7.6
2879,Student 80,Semester 8,ESC205,Environmental Sciences,4,A,8.8,7.83
2880,Student 80,Semester 5,ECO303,Economics of Information and IT,4,B-,7.11,7.47
2881,Student 80,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.4,7.55
2882,Student 80,Semester 6,COM333,Organisational Behavior,2,A-,8.33,7.6
2883,Student 80,Semester 1,CSE121,Discrete Mathematics,4,C,8.0,8.0
2884,Student 80,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,7.4,7.55
2885,Student 80,Semester 4,HSS205*,Introduction to Sociology,4,B,7.4,7.55
2886,Student 80,Semester 5,CSE546,Applied Cryptography,4,D,7.11,7.47
2887,Student 80,Semester 6,CSE531,Multiagent Systems,4,A-,8.33,7.6
2888,Student 81,Semester 6,BIO505*,Introduction to Computational Neuroscience,4,B-,7.4,7.7
2889,Student 81,Semester 2,CSE112,Computer Organisation,4,B-,7.4,7.7
2890,Student 81,Semester 3,COM201,Critical Reading,4,B,7.2,7.53
2891,Student 81,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.4,7.7
2892,Student 81,Semester 6,HSS204*,Introduction to Psychology,4,A-,7.4,7.7
2893,Student 81,Semester 5,CSE300,Software Engineering ,4,B,8.0,7.76
2894,Student 81,Semester 2,HSS101*,Technology and Society,4,B,7.4,7.7
2895,Student 81,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,B,7.4,7.7
2896,Student 81,Semester 7,PHY301,Physics,4,B-,8.0,7.74
2897,Student 81,Semester 6,COM301,Technical Communication,4,C,7.4,7.7
2898,Student 81,Semester 2,CSE122*,Theory of Computation,4,B-,7.4,7.7
2899,Student 81,Semester 7,ENT401,Entrepreneurship as a Career,2,B-,8.0,7.74
2900,Student 81,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,8.2,7.7
2901,Student 81,Semester 6,CSE342*,Pattern Recognition,4,B-,7.4,7.7
2902,Student 81,Semester 8,DES302,Animations and Graphics,4,A,9.0,7.87
2903,Student 81,Semester 1,CSE101,Introduction to Programming,4,A-,8.0,8.0
2904,Student 81,Semester 8,CSE499,BTech Project,4,A,9.0,7.87
2905,Student 81,Semester 8,CSE694F,Multimedia Security,4,B-,9.0,7.87
2906,Student 81,Semester 8,HSS213*,Issues in Contemporary World,4,A-,9.0,7.87
2907,Student 81,Semester 3,CSE231,Operating Systems ,4,B-,7.2,7.53
2908,Student 81,Semester 5,CSE506,Data Mining,4,A,8.0,7.76
2909,Student 81,Semester 3,CSE201,Advanced Programming,4,B,7.2,7.53
2910,Student 81,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.7
2911,Student 81,Semester 1,CSE121,Discrete Mathematics,4,B,8.0,8.0
2912,Student 81,Semester 7,CSE693B,Special Topics in Test Engineering,2,A-,8.0,7.74
2913,Student 81,Semester 7,CSE499,BTech Project,4,A-,8.0,7.74
2914,Student 81,Semester 4,ESC202,Digital Communication,4,B,8.2,7.7
2915,Student 81,Semester 3,ESC203*,Signal and Systems,4,B,7.2,7.53
2916,Student 81,Semester 1,CSE111,Digital Circuits,4,B,8.0,8.0
2917,Student 81,Semester 5,CSE501,Designing Human-Centered Systems,4,B,8.0,7.76
2918,Student 81,Semester 7,CSE343,Machine Learning,4,B,8.0,7.74
2919,Student 81,Semester 1,CSE131,System Management,4,B,8.0,8.0
2920,Student 81,Semester 5,CSE345,Foundations of Computer Security,4,C-,8.0,7.76
2921,Student 81,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,8.2,7.7
2922,Student 81,Semester 3,MTH201,Probability and Statistics ,4,C-,7.2,7.53
2923,Student 81,Semester 4,CSE232,Computer Networks,4,B,8.2,7.7
2924,Student 81,Semester 5,CSE340*,Image Analysis ,4,A-,8.0,7.76
2925,Student 81,Semester 4,HSS207*,Human Values and Professional Ethics,4,A-,8.2,7.7
2926,Student 81,Semester 1,COM101,Communication Skills,4,B-,8.0,8.0
2927,Student 82,Semester 6,ECO302,Applied Econometric Analysis,4,A-,9.78,8.78
2928,Student 82,Semester 6,CSE398A,Independent Study,2,A,9.78,8.78
2929,Student 82,Semester 5,CSE499,BTech Project,4,W,8.0,8.6
2930,Student 82,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,A,9.78,8.78
