SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
3767,Student 96,Semester 2,HSS205*,Introduction to Sociology,4,C,7.4,7.7
3768,Student 96,Semester 3,ESC201,Transducer And Signal Conditioning,4,A,7.2,7.53
3769,Student 96,Semester 5,COM301,Technical Communication,4,B,7.8,7.53
3770,Student 96,Semester 7,CSE301,Compilers,4,B-,7.67,7.59
3771,Student 96,Semester 7,CSE340*,Image Analysis ,4,B-,7.67,7.59
3772,Student 96,Semester 7,ECO304*,Introduction to Game Theory,4,B-,7.67,7.59
3773,Student 96,Semester 7,FIN401,Foundations of Finance ,4,A-,7.67,7.59
3774,Student 96,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A-,7.0,7.53
3775,Student 96,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,B,8.0,7.46
3776,Student 96,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.7
3777,Student 96,Semester 6,CSE530,Distributed Systems,4,A-,7.8,7.57
3778,Student 96,Semester 8,HSS216*,Positive Psychology,4,B-,7.0,7.53
3779,Student 96,Semester 6,CSE399,Independent Project,4,A,7.8,7.57
3780,Student 96,Semester 6,CSE499,BTech Project,4,B-,7.8,7.57
3781,Student 96,Semester 2,MTH201,Probability and Statistics ,4,B-,7.4,7.7
3782,Student 96,Semester 2,CSE112,Computer Organisation,4,B,7.4,7.7
3783,Student 96,Semester 6,CSE322,Theory of Computation,4,C,7.8,7.57
3784,Student 96,Semester 8,ECO303,Economics of Information and IT,4,B-,7.0,7.53
3785,Student 96,Semester 8,ECO302,Applied Econometric Analysis,4,C,7.0,7.53
3786,Student 96,Semester 3,CSE201,Advanced Programming,4,C-,7.2,7.53
3787,Student 96,Semester 3,CSE231,Operating Systems ,4,B-,7.2,7.53
3788,Student 96,Semester 1,MTH100,Maths I,4,B-,8.0,8.0
3789,Student 96,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.2,7.45
3790,Student 96,Semester 8,CSE999A,Distance Course in CSE,2,S,7.0,7.53
3791,Student 96,Semester 5,CSE300,Software Engineering ,4,B,7.8,7.53
3792,Student 97,Semester 3,CSE201,Advanced Programming,4,B,8.4,7.73
3793,Student 97,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.4,7.65
3794,Student 97,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.4,7.65
3795,Student 97,Semester 5,COM301,Technical Communication,4,B-,7.8,7.73
3796,Student 97,Semester 4,ESC206,Computational Genomics,4,B-,7.4,7.65
3797,Student 97,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,A,10.0,7.71
3798,Student 97,Semester 5,CSE648,Privacy and Security in Online Social Media,4,B-,7.8,7.73
3799,Student 97,Semester 6,DES302,Animations and Graphics,4,A+,9.44,7.98
3800,Student 97,Semester 8,DES399,Independent Project,4,A-,7.5,8.07
3801,Student 97,Semester 1,CSE131,System Management,4,B,7.4,7.4
3802,Student 97,Semester 7,DES303*,Non Linear Editing,4,A,9.25,8.13
3803,Student 97,Semester 3,COM201B,Critical Reading,4,A-,8.4,7.73
3804,Student 97,Semester 1,CSE111,Digital Circuits,4,B,7.4,7.4
3805,Student 97,Semester 5,ECO301,Introduction to Economic Analysis,4,A-,7.8,7.73
3806,Student 97,Semester 5,CSE300,Software Engineering ,4,B,7.8,7.73
3807,Student 97,Semester 5,CSE535,Mobile Computing,4,B,7.8,7.73
3808,Student 97,Semester 1,COM101,Communication Skills,4,A-,7.4,7.4
3809,Student 97,Semester 3,CSE121,Discrete Mathematics,4,B-,8.4,7.73
3810,Student 97,Semester 1,CSE101,Introduction to Programming,4,B,7.4,7.4
3811,Student 97,Semester 1,MTH100,Maths I,4,D,7.4,7.4
3812,Student 97,Semester 2,CSE112,Computer Organisation,4,B,7.4,7.4
3813,Student 97,Semester 7,CSE539,Cellular Data Networks,4,A,9.25,8.13
3814,Student 97,Semester 6,FIN401A,Introduction To Finance and Capital Markets,2,A-,9.44,7.98
3815,Student 97,Semester 6,CSE645,Digital and Cyber Forensic,4,A+,9.44,7.98
3816,Student 97,Semester 6,CSE531,Multiagent Systems,4,B,9.44,7.98
3817,Student 97,Semester 7,CSE506,Data Mining,4,B,9.25,8.13
3818,Student 97,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.4
3819,Student 97,Semester 8,CSE530,Distributed Systems,4,B-,7.5,8.07
3820,Student 97,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,8.4,7.73
3821,Student 97,Semester 2,MTH201,Probability and Statistics ,4,B-,7.4,7.4
3822,Student 97,Semester 8,ECE470*,Robotics,4,B-,7.5,8.07
3823,Student 97,Semester 3,CSE231,Operating Systems ,4,A-,8.4,7.73
3824,Student 97,Semester 2,HSS101*,Technology and Society,4,B,7.4,7.4
3825,Student 97,Semester 4,HSS209*,Music Appreciation,4,B-,7.4,7.65
3826,Student 97,Semester 6,HSS212*,Critical Thinking,4,A,9.44,7.98
3827,Student 97,Semester 4,CSE232,Computer Networks,4,B-,7.4,7.65
3828,Student 97,Semester 7,FIN401,Foundations of Finance ,4,A-,9.25,8.13
3829,Student 97,Semester 2,ECE101,Basic Electronic Circuits,4,C,7.4,7.4
3830,Student 97,Semester 8,CSE304,Practice of Programming,4,B-,7.5,8.07
3831,Student 98,Semester 7,HSS210*,History of Indian National Movement,4,C-,5.2,5.52
3832,Student 98,Semester 8,CSE694F,Multimedia Security,4,F,5.14,5.65
3833,Student 98,Summer Term 4,HSS399,Independent Project,4,B,7.0,5.7
3834,Student 98,Semester 2,HSS101*,Technology and Society,4,F,4.2,5.33
3835,Student 98,Semester 1,MTH100,Maths I,4,D,5.8,5.8
3836,Student 98,Summer Term 4,HSS999A,Distance Course in HSS,2,S,7.0,5.7
3837,Student 98,Summer Term 4,DES999A,Distance Course in DES,2,S,7.0,5.7
3838,Student 98,Semester 5,CSE535,Mobile Computing,4,C-,5.2,5.36
3839,Student 98,Summer Term 4,CSE200A,Competitive Programming,2,C-,7.0,5.7
3840,Student 98,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,B-,5.14,5.65
3841,Student 98,Semester 8,BIO505*,Introduction to Computational Neuroscience,4,W,5.14,5.65
3842,Student 98,Semester 2,CSE112,Computer Organisation,4,C,4.2,5.33
3843,Student 98,Semester 8,CSE561,Probabilistic Graphical Models,4,C-,5.14,5.65
3844,Student 98,Semester 4,CSE232,Computer Networks,4,C-,4.6,5.41
3845,Student 98,Semester 2,ECE101,Basic Electronic Circuits,4,D,4.2,5.33
3846,Student 98,Semester 6,PHY302,Semiconductors and Optics,4,C-,4.8,5.38
3847,Student 98,Semester 7,PHY301,Physics,4,F,5.2,5.52
3848,Student 98,Semester 2,CSE102,Data Structures and Algorithms,4,C-,4.2,5.33
3849,Student 98,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,5.0,5.46
3850,Student 98,Semester 4,HSS208*,Theory and Practice of Engineering Ethics,4,C,4.6,5.41
3851,Student 98,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,4.6,5.41
3852,Student 98,Semester 3,CSE201,Advanced Programming,4,D,5.0,5.46
3853,Student 98,Semester 2,MTH201,Probability and Statistics ,4,D,4.2,5.33
3854,Student 98,Semester 4,CSE202,Fundamentals of Database Systems,4,D,4.6,5.41
3855,Student 98,Semester 7,DES303*,Non Linear Editing,4,C,5.2,5.52
3856,Student 98,Semester 6,CSE531,Multiagent Systems,4,D,4.8,5.38
3857,Student 98,Semester 8,DES399,Independent Project,4,B,5.14,5.65
3858,Student 98,Semester 1,CSE131,System Management,4,B,5.8,5.8
3859,Student 98,Semester 1,CSE111,Digital Circuits,4,C-,5.8,5.8
3860,Student 98,Semester 8,CSE222,Analysis and Design of Algorithms,4,F,5.14,5.65
3861,Student 98,Semester 6,CSE501,Designing Human-Centered Systems,4,C-,4.8,5.38
3862,Student 98,Semester 4,ESC205,Environmental Sciences,4,C,4.6,5.41
3863,Student 98,Semester 3,CSE231,Operating Systems ,4,C,5.0,5.46
3864,Student 98,Semester 3,COM201B,Critical Reading,4,B-,5.0,5.46
3865,Student 98,Semester 5,ESC501*,Robotics,4,D,5.2,5.36
3866,Student 98,Semester 1,COM101,Communication Skills,4,B-,5.8,5.8
3867,Student 98,Semester 6,HSS203*,Introduction to the study of Literature,4,B,4.8,5.38
3868,Student 98,Semester 6,CSE222,Analysis and Design of Algorithms,4,F,4.8,5.38
3869,Student 98,Semester 7,CSE345,Foundations of Computer Security,4,C-,5.2,5.52
3870,Student 98,Semester 3,CSE121,Discrete Mathematics,4,F,5.0,5.46
3871,Student 98,Semester 5,COM301,Technical Communication,4,C,5.2,5.36
3872,Student 98,Semester 5,CSE121,Discrete Mathematics,4,D,5.2,5.36
3873,Student 98,Semester 8,HSS212*,Critical Thinking,4,B-,5.14,5.65
3874,Student 98,Summer Term 3,MSC472,Study of Domains and Communities for Innovation using ICT,2,A-,9.0,5.45
3875,Student 98,Semester 8,CSE304,Practice of Programming,4,C-,5.14,5.65
3876,Student 98,Semester 1,CSE101,Introduction to Programming,4,C-,5.8,5.8
3877,Student 98,Semester 5,CSE300,Software Engineering ,4,B-,5.2,5.36
3878,Student 98,Semester 7,CSE539,Cellular Data Networks,4,B,5.2,5.52
3879,Student 99,Semester 3,CSE121,Discrete Mathematics,4,B,8.0,7.8
3880,Student 99,Semester 5,COM301,Technical Communication,4,B,8.6,8.04
3881,Student 99,Semester 6,CSE501,Designing Human-Centered Systems,4,C,8.4,8.1
3882,Student 99,Semester 6,HSS213*,Issues in Contemporary World,4,A-,8.4,8.1
3883,Student 99,Semester 7,HSS210*,History of Indian National Movement,4,B-,8.0,8.09
3884,Student 99,Semester 5,CSE340*,Image Analysis ,4,A-,8.6,8.04
3885,Student 99,Semester 5,CSE301,Compilers,4,A,8.6,8.04
3886,Student 99,Semester 5,CSE300,Software Engineering ,4,B,8.6,8.04
3887,Student 99,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.0,7.7
3888,Student 99,Semester 2,ECE101,Basic Electronic Circuits,4,C,8.0,7.7
3889,Student 99,Semester 1,CSE101,Introduction to Programming,4,B-,7.4,7.4
3890,Student 99,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.2,7.9
3891,Student 99,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,8.0,7.8
3892,Student 99,Semester 8,CSE304,Practice of Programming,4,B-,7.75,8.05
3893,Student 99,Semester 3,CSE231,Operating Systems ,4,A-,8.0,7.8
3894,Student 99,Semester 4,ESC206,Computational Genomics,4,A-,8.2,7.9
3895,Student 99,Semester 3,CSE201,Advanced Programming,4,B-,8.0,7.8
3896,Student 99,Semester 7,CSE343,Machine Learning,4,B-,8.0,8.09
3897,Student 99,Semester 1,MTH100,Maths I,4,C,7.4,7.4
3898,Student 99,Semester 1,CSE111,Digital Circuits,4,B,7.4,7.4
3899,Student 99,Semester 3,COM201A,Critical Reading,4,B-,8.0,7.8
3900,Student 99,Semester 2,MTH201,Probability and Statistics ,4,A,8.0,7.7
3901,Student 99,Semester 8,CSE561,Probabilistic Graphical Models,4,B-,7.75,8.05
3902,Student 99,Semester 8,CSE694F,Multimedia Security,4,B,7.75,8.05
3903,Student 99,Semester 1,COM101,Communication Skills,4,B,7.4,7.4
3904,Student 99,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.2,7.9
3905,Student 99,Semester 7,CSE444,Computer Vision Applications,4,A-,8.0,8.09
3906,Student 99,Semester 2,HSS101*,Technology and Society,4,C,8.0,7.7
3907,Student 99,Semester 6,CSE342*,Pattern Recognition,4,A-,8.4,8.1
3908,Student 99,Semester 4,CSE232,Computer Networks,4,A-,8.2,7.9
3909,Student 99,Semester 8,CSE499,BTech Project,4,A-,7.75,8.05
3910,Student 99,Semester 6,CSE341,Biometrics,4,A-,8.4,8.1
3911,Student 99,Semester 2,CSE112,Computer Organisation,4,A-,8.0,7.7
3912,Student 99,Semester 6,CSE499,BTech Project,4,A-,8.4,8.1
3913,Student 99,Semester 4,HSS209*,Music Appreciation,4,B-,8.2,7.9
3914,Student 99,Semester 7,CSE499,BTech Project,4,A-,8.0,8.09
3915,Student 99,Semester 5,CSE506,Data Mining,4,B,8.6,8.04
3916,Student 99,Semester 1,CSE131,System Management,4,B,7.4,7.4
3917,Student 100,Semester 10,CSE352,Security Engineering,4,W,4.4,6.23
3918,Student 100,Semester 7,CSE301,Compilers,4,F,3.8,6.45
3919,Student 100,Semester 7,CSE300,Software Engineering ,4,F,3.8,6.45
3920,Student 100,Semester 3,ESC202,Digital Communication,4,C,6.8,6.53
3921,Student 100,Semester 3,COM201B,Critical Reading,4,B,6.8,6.53
3922,Student 100,Semester 3,CSE121,Discrete Mathematics,4,C,6.8,6.53
3923,Student 100,Semester 3,CSE231,Operating Systems ,4,B,6.8,6.53
3924,Student 100,Summer Term 5,CSE511,Computer Architecture,4,D,4.67,6.17
3925,Student 100,Semester 4,CSE232,Computer Networks,4,C-,6.2,6.45
3926,Student 100,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,6.2,6.45
3927,Student 100,Semester 2,ECE101,Basic Electronic Circuits,4,C-,5.0,6.4
3928,Student 100,Semester 8,CSE694F,Multimedia Security,4,F,5.56,6.47
3929,Student 100,Semester 8,MTH502*,Number Theory,4,D,5.56,6.47
3930,Student 100,Semester 4,HSS206*,Introduction to Film Studies,4,B-,6.2,6.45
3931,Student 100,Semester 2,HSS207*,Human Values and Professional Ethics,4,D,5.0,6.4
3932,Student 100,Summer Term 5,CSE200A,Competitive Programming,2,C,4.67,6.17
3933,Student 100,Semester 2,MTH201,Probability and Statistics ,4,C-,5.0,6.4
3934,Student 100,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.2,6.45
3935,Student 100,Semester 2,CSE102,Data Structures and Algorithms,4,C-,5.0,6.4
3936,Student 100,Semester 7,CSE340*,Image Analysis ,4,F,3.8,6.45
3937,Student 100,Semester 2,CSE112,Computer Organisation,4,C,5.0,6.4
3938,Student 100,Semester 7,CSE546,Applied Cryptography,4,C-,3.8,6.45
3939,Student 100,Semester 1,MTH100,Maths I,4,D,7.8,7.8
3940,Student 100,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
3941,Student 100,Semester 8,CSE530,Distributed Systems,4,B,5.56,6.47
3942,Student 100,Semester 8,HSS216*,Positive Psychology,4,B-,5.56,6.47
3943,Student 100,Semester 8,CSE999A,Distance Course in CSE,2,S,5.56,6.47
3944,Student 100,Semester 1,COM101,Communication Skills,4,A-,7.8,7.8
3945,Student 100,Semester 1,CSE111,Digital Circuits,4,A-,7.8,7.8
3946,Student 100,Semester 8,COM301A,Technical Communication,2,B,5.56,6.47
3947,Student 100,Semester 1,CSE131,System Management,4,A-,7.8,7.8
3948,Student 100,Semester 9,CSE350,Network Security,4,C,6.0,6.39
3949,Student 100,Semester 9,CSE345,Foundations of Computer Security,4,B-,6.0,6.39
3950,Student 100,Semester 9,BIO303*,Introduction to Mathematical Biology,4,C,6.0,6.39
3951,Student 100,Semester 9,PHY301,Physics,4,C,6.0,6.39
3952,Student 100,Semester 9,CSE340*,Image Analysis ,4,C-,6.0,6.39
3953,Student 100,Semester 10,ECO304*,Introduction to Game Theory,4,D,4.4,6.23
3954,Student 100,Semester 10,BIO506,Stochastic Simulations in System Biology and Biophysics,4,C,4.4,6.23
3955,Student 100,Semester 10,PHY303,Opto-Electronics,4,F,4.4,6.23
3956,Student 100,Semester 10,CSE501,Designing Human-Centered Systems,4,C,4.4,6.23
3957,Student 100,Semester 4,ESC205,Environmental Sciences,4,B,6.2,6.45
3958,Student 100,Semester 11,CSE999A2,Distance Course in CSE,2,S,4.0,6.11
3959,Student 100,Semester 7,HSS204*,Introduction to Psychology,4,B,3.8,6.45
3960,Student 100,Semester 11,FIN402,Valuation and Portfolio Management,4,D,4.0,6.11
3961,Student 100,Summer Term 5,CSE999A,Distance Course in CSE,2,S,4.67,6.17
3962,Student 100,Semester 10,FIN401,Foundations of Finance ,4,D,4.4,6.23
3963,Student 100,Semester 11,HSS219A*,Introduction to Indian Mythology,2,W,4.0,6.11
3964,Student 100,Semester 3,CSE201,Advanced Programming,4,C,6.8,6.53
3965,Student 101,Semester 1,CSE111,Digital Circuits,4,D,5.6,6.5
3966,Student 101,Semester 1,CSE101,Introduction to Programming,4,C,5.6,6.5
3967,Student 101,Semester 1,CSE131,System Management,4,B,5.6,6.5
3968,Student 101,Semester 2,ECE101,Basic Electronic Circuits,4,F,4.0,6.0
3969,Student 101,Semester 2,HSS202*,Perspectives on Knowledge,4,B,4.0,6.0
3970,Student 101,Semester 2,CSE112,Computer Organisation,4,D,4.0,6.0
3971,Student 101,Semester 1,COM101,Communication Skills,4,B,5.6,6.5
3972,Student 101,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.0,6.0
3973,Student 101,Semester 2,MTH201,Probability and Statistics ,4,D,4.0,6.0
3974,Student 101,Semester 1,MTH100,Maths I,4,F,5.6,6.5
3975,Student 102,Semester 7,HSS210*,History of Indian National Movement,4,B-,8.0,7.65
3976,Student 102,Semester 1,CSE111,Digital Circuits,4,B-,7.8,7.8
3977,Student 102,Semester 2,ECE101,Basic Electronic Circuits,4,B-,7.4,7.6
3978,Student 102,Semester 2,HSS101*,Technology and Society,4,A-,7.4,7.6
3979,Student 102,Semester 4,ESC206,Computational Genomics,4,A,7.6,7.6
3980,Student 102,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
3981,Student 102,Semester 2,MTH201,Probability and Statistics ,4,B-,7.4,7.6
3982,Student 102,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.6
3983,Student 102,Semester 8,CSE499,BTech Project,4,A-,8.6,7.71
3984,Student 102,Semester 4,HSS206*,Introduction to Film Studies,4,B-,7.6,7.6
3985,Student 102,Semester 6,CSE499,BTech Project,4,B,7.4,7.59
3986,Student 102,Semester 1,COM101,Communication Skills,4,A-,7.8,7.8
3987,Student 102,Semester 1,MTH100,Maths I,4,B-,7.8,7.8
3988,Student 102,Semester 3,CSE121,Discrete Mathematics,4,C-,7.6,7.6
3989,Student 102,Semester 5,CSE340*,Image Analysis ,4,B,8.2,7.63
3990,Student 102,Semester 7,CSE343,Machine Learning,4,B,8.0,7.65
3991,Student 102,Semester 3,CSE201,Advanced Programming,4,B-,7.6,7.6
3992,Student 102,Semester 8,CSE304,Practice of Programming,4,C,8.6,7.71
3993,Student 102,Semester 7,CSE499,BTech Project,4,A-,8.0,7.65
3994,Student 102,Semester 5,CSE300,Software Engineering ,4,B,8.2,7.63
3995,Student 102,Semester 3,ESC202,Digital Communication,4,B,7.6,7.6
3996,Student 102,Semester 8,CSE341,Biometrics,4,A-,8.6,7.71
3997,Student 102,Semester 7,CSE498,Undergraduate Research,4,B,8.0,7.65
3998,Student 102,Semester 5,CSE506,Data Mining,4,A,8.2,7.63
3999,Student 102,Semester 7,CSE539,Cellular Data Networks,4,B,8.0,7.65
4000,Student 102,Semester 3,CSE231,Operating Systems ,4,B,7.6,7.6
4001,Student 102,Semester 8,CSE694F,Multimedia Security,4,A,8.6,7.71
4002,Student 102,Semester 8,CSE398A-1,Independent Study,4,A-,8.6,7.71
4003,Student 102,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.6,7.6
4004,Student 102,Semester 3,COM201B,Critical Reading,4,A,7.6,7.6
4005,Student 102,Semester 4,CSE232,Computer Networks,4,B-,7.6,7.6
4006,Student 102,Semester 5,COM301,Technical Communication,4,B,8.2,7.63
4007,Student 102,Semester 5,CSE632,Semantic Web,4,B-,8.2,7.63
4008,Student 102,Semester 6,HSS214*,Indian Society,4,B,7.4,7.59
4009,Student 102,Semester 2,CSE112,Computer Organisation,4,C,7.4,7.6
4010,Student 102,Semester 1,CSE131,System Management,4,B,7.8,7.8
4011,Student 102,Semester 6,CSE602,Program Optimization,4,B,7.4,7.59
4012,Student 102,Semester 6,CSE342*,Pattern Recognition,4,C-,7.4,7.59
4013,Student 102,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.4,7.59
4014,Student 102,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.6,7.6
4015,Student 103,Semester 6,CSE501,Designing Human-Centered Systems,4,A-,8.4,7.3
4016,Student 103,Semester 2,CSE102,Data Structures and Algorithms,4,B-,6.2,6.6
4017,Student 103,Semester 6,CSE342*,Pattern Recognition,4,A-,8.4,7.3
4018,Student 103,Semester 5,COM301,Technical Communication,4,A+,9.2,7.08
4019,Student 103,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.0,6.55
4020,Student 103,Semester 2,ECE101,Basic Electronic Circuits,4,C-,6.2,6.6
4021,Student 103,Semester 3,CSE121,Discrete Mathematics,4,C-,6.0,6.4
4022,Student 103,Semester 1,CSE101,Introduction to Programming,4,C,7.0,7.0
4023,Student 103,Semester 1,COM101,Communication Skills,4,A-,7.0,7.0
4024,Student 103,Semester 1,MTH100,Maths I,4,D,7.0,7.0
4025,Student 103,Semester 3,COM201A,Critical Reading,4,A-,6.0,6.4
4026,Student 103,Semester 5,HSS205*,Introduction to Sociology,4,A,9.2,7.08
4027,Student 103,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.0,6.55
4028,Student 103,Semester 8,CSE510A,Big Data Analytics,2,A,9.43,7.79
4029,Student 103,Semester 3,CSE201,Advanced Programming,4,D,6.0,6.4
4030,Student 103,Semester 4,CSE232,Computer Networks,4,C,7.0,6.55
4031,Student 103,Semester 4,MTH202,Maths : Algebra,4,C-,7.0,6.55
4032,Student 103,Semester 2,HSS202*,Perspectives on Knowledge,4,B-,6.2,6.6
4033,Student 103,Semester 7,CSE343,Machine Learning,4,A,10.0,7.62
4034,Student 103,Semester 7,CSE399,Independent Project,4,A,10.0,7.62
4035,Student 103,Semester 1,CSE111,Digital Circuits,4,B-,7.0,7.0
4036,Student 103,Semester 7,FIN401,Foundations of Finance ,4,A,10.0,7.62
4037,Student 103,Semester 2,CSE112,Computer Organisation,4,B-,6.2,6.6
4038,Student 103,Semester 5,CSE300,Software Engineering ,4,B,9.2,7.08
4039,Student 103,Semester 5,CSE340*,Image Analysis ,4,A-,9.2,7.08
4040,Student 103,Semester 5,ECO301,Introduction to Economic Analysis,4,A-,9.2,7.08
4041,Student 103,Semester 3,CSE231,Operating Systems ,4,D,6.0,6.4
4042,Student 103,Semester 6,CSE694F,Multimedia Security,4,B,8.4,7.3
4043,Student 103,Semester 8,CSE499,BTech Project,4,A,9.43,7.79
4044,Student 103,Semester 8,CSE999A,Distance Course in CSE,2,S,9.43,7.79
4045,Student 103,Semester 7,CSE499,BTech Project,4,A,10.0,7.62
4046,Student 103,Semester 3,ESC205,Environmental Sciences,4,B,6.0,6.4
4047,Student 103,Semester 6,CSE499,BTech Project,4,A-,8.4,7.3
4048,Student 103,Semester 8,CSE344,Computer Vision,4,B,9.43,7.79
4049,Student 103,Semester 2,MTH201,Probability and Statistics ,4,C-,6.2,6.6
4050,Student 103,Semester 1,CSE131,System Management,4,A-,7.0,7.0
4051,Student 103,Semester 4,HSS204*,Introduction to Psychology,4,A,7.0,6.55
4052,Student 103,Semester 8,CSE341,Biometrics,4,A,9.43,7.79
4053,Student 103,Semester 6,ECO302,Applied Econometric Analysis,4,B-,8.4,7.3
4054,Student 104,Semester 3,COM201A,Critical Reading,4,B,7.4,7.53
4055,Student 104,Semester 6,CSE602,Program Optimization,4,C,7.0,7.38
4056,Student 104,Semester 5,CSE506,Data Mining,4,A-,8.2,7.44
4057,Student 104,Semester 5,COM301,Technical Communication,4,A-,8.2,7.44
4058,Student 104,Semester 2,ECE101,Basic Electronic Circuits,4,C,7.4,7.6
4059,Student 104,Semester 7,FIN401,Foundations of Finance ,4,B,7.6,7.41
4060,Student 104,Semester 8,CSE501,Designing Human-Centered Systems,4,B,7.5,7.42
4061,Student 104,Semester 4,CSE232,Computer Networks,4,C,6.4,7.25
4062,Student 104,Semester 5,CSE632,Semantic Web,4,B-,8.2,7.44
4063,Student 104,Semester 7,DES303*,Non Linear Editing,4,B-,7.6,7.41
4064,Student 104,Semester 1,MTH100,Maths I,4,B-,7.8,7.8
4065,Student 104,Semester 5,CSE300,Software Engineering ,4,B-,8.2,7.44
4066,Student 104,Semester 6,CSE399,Independent Project,4,B-,7.0,7.38
4067,Student 104,Semester 5,CSE340*,Image Analysis ,4,A-,8.2,7.44
4068,Student 104,Semester 6,CSE342*,Pattern Recognition,4,C-,7.0,7.38
4069,Student 104,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.4,7.6
4070,Student 104,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,6.4,7.25
4071,Student 104,Semester 6,HSS214*,Indian Society,4,A,7.0,7.38
4072,Student 104,Semester 2,MTH201,Probability and Statistics ,4,B,7.4,7.6
4073,Student 104,Semester 1,COM101,Communication Skills,4,B,7.8,7.8
4074,Student 104,Semester 3,CSE231,Operating Systems ,4,B,7.4,7.53
4075,Student 104,Semester 8,HSS216*,Positive Psychology,4,B,7.5,7.42
4076,Student 104,Semester 4,ESC206,Computational Genomics,4,A-,6.4,7.25
4077,Student 104,Semester 8,CSE694F,Multimedia Security,4,W,7.5,7.42
4078,Student 104,Semester 2,HSS101*,Technology and Society,4,B,7.4,7.6
4079,Student 104,Semester 7,HSS212*,Critical Thinking,4,B-,7.6,7.41
4080,Student 104,Semester 3,ESC205,Environmental Sciences,4,B,7.4,7.53
4081,Student 104,Semester 4,CSE202,Fundamentals of Database Systems,4,D,6.4,7.25
4082,Student 104,Semester 1,CSE111,Digital Circuits,4,A-,7.8,7.8
4083,Student 104,Semester 4,HSS209*,Music Appreciation,4,B-,6.4,7.25
4084,Student 104,Semester 8,CSE530,Distributed Systems,4,B,7.5,7.42
4085,Student 104,Semester 8,PHY303,Opto-Electronics,4,C,7.5,7.42
4086,Student 104,Semester 2,CSE112,Computer Organisation,4,B,7.4,7.6
4087,Student 104,Semester 1,CSE131,System Management,4,B,7.8,7.8
4088,Student 104,Semester 3,CSE121,Discrete Mathematics,4,B-,7.4,7.53
4089,Student 104,Semester 3,CSE201,Advanced Programming,4,C,7.4,7.53
4090,Student 104,Semester 7,CSE535,Mobile Computing,4,B,7.6,7.41
4091,Student 104,Semester 1,CSE101,Introduction to Programming,4,B-,7.8,7.8
4092,Student 104,Semester 7,CSE539,Cellular Data Networks,4,B,7.6,7.41
4093,Student 105,Semester 3,CSE201,Advanced Programming,4,C-,7.0,6.5
4094,Student 105,Semester 5,COM301,Technical Communication,4,B-,7.0,6.33
4095,Student 105,Semester 1,CSE101,Introduction to Programming,4,B-,7.2,7.2
4096,Student 105,Semester 4,ESC205,Environmental Sciences,4,B,5.2,6.16
4097,Student 105,Semester 7,HSS202*,Perspectives on Knowledge,4,B,6.4,6.41
4098,Student 105,Semester 4,CSE232,Computer Networks,4,C-,5.2,6.16
4099,Student 105,Semester 3,CSE121,Discrete Mathematics,4,C-,7.0,6.5
4100,Student 105,Semester 6,CSE531,Multiagent Systems,4,D,6.8,6.41
4101,Student 105,Semester 2,HSS207*,Human Values and Professional Ethics,4,D,4.4,6.22
4102,Student 105,Semester 7,CSE643,Artificial Intelligence,4,C-,6.4,6.41
4103,Student 105,Semester 8,HSS212*,Critical Thinking,4,B,7.0,6.47
4104,Student 105,Semester 2,MTH201,Probability and Statistics ,4,D,4.4,6.22
4105,Student 105,Semester 3,ESC201,Transducer And Signal Conditioning,4,A,7.0,6.5
4106,Student 105,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,5.2,6.16
4107,Student 105,Semester 3,COM201B,Critical Reading,4,A-,7.0,6.5
4108,Student 105,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.4,6.22
