SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
1052,Student 30,Semester 2,CSE131-1*,System Management,2,D,2.67,2.59
1053,Student 30,Semester 1,CSE121,Discrete Mathematics,4,D,2.5,2.5
1054,Student 30,Semester 3,COM201-1,Critical Reading,2,F,4.55,4.25
1055,Student 30,Semester 2,CSE122*,Theory of Computation,4,F,2.67,2.59
1056,Student 30,Semester 7,PHY301,Physics,4,A-,8.0,6.11
1057,Student 30,Semester 4,CSE202,Fundamentals of Database Systems,4,D,3.6,4.06
1058,Student 30,Semester 3,CSE231,Operating Systems ,4,D,4.55,4.25
1059,Student 30,Semester 8,ECO301,Introduction to Economic Analysis,4,B,9.11,6.53
1060,Student 30,Semester 6,CSE546,Applied Cryptography,4,C,6.6,5.53
1061,Student 30,Semester 7,CSE506,Data Mining,4,A-,8.0,6.11
1062,Student 30,Semester 3,CSE201,Advanced Programming,4,D,4.55,4.25
1063,Student 30,Semester 9,CSE694E,Introduction to Geospatial Data Management,2,A-,8.13,6.71
1064,Student 30,Semester 7,CSE345,Foundations of Computer Security,4,B-,8.0,6.11
1065,Student 30,Semester 5,FIN401,Foundations of Finance ,4,A-,7.0,4.93
1066,Student 30,Semester 7,CSE101,Introduction to Programming,4,A-,8.0,6.11
1067,Student 30,Semester 8,CSE607,Financial Data Analytics,2,A,9.11,6.53
1068,Student 30,Semester 5,COM201,Critical Reading,4,C,7.0,4.93
1069,Student 30,Semester 6,CSE112,Computer Organisation,4,C,6.6,5.53
1070,Student 30,Semester 5,CSE111,Digital Circuits,4,C,7.0,4.93
1071,Student 30,Semester 9,CSE398A-1,Independent Study,4,A-,8.13,6.71
1072,Student 30,Semester 4,ESC202,Digital Communication,4,F,3.6,4.06
1073,Student 30,Semester 9,CSE300,Software Engineering ,4,B,8.13,6.71
1074,Student 30,Semester 1,CSE111,Digital Circuits,4,F,2.5,2.5
1075,Student 30,Summer Term 1,CSE122*,Theory of Computation,4,C,6.0,3.53
1076,Student 30,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.0,4.93
1077,Student 30,Semester 8,PHY302,Semiconductors and Optics,4,A,9.11,6.53
1078,Student 30,Summer Term 1,CSE102,Data Structures and Algorithms,4,C,6.0,3.53
1079,Student 30,Semester 2,HSS101*,Technology and Society,4,D,2.67,2.59
1080,Student 31,Semester 2,HSS101*,Technology and Society,4,C,5.33,6.12
1081,Student 31,Semester 6,CSE342*,Pattern Recognition,4,W,8.0,7.22
1082,Student 31,Semester 5,CSE345,Foundations of Computer Security,4,B,8.2,7.09
1083,Student 31,Semester 5,FIN401,Foundations of Finance ,4,B-,8.2,7.09
1084,Student 31,Semester 5,CSE300,Software Engineering ,4,A-,8.2,7.09
1085,Student 31,Semester 1,COM101,Communication Skills,4,B,7.0,7.0
1086,Student 31,Semester 4,CSE232,Computer Networks,4,C,7.4,6.78
1087,Student 31,Semester 7,CSE500,Secure Coding,4,A-,8.25,7.35
1088,Student 31,Semester 6,CSE508,Information Retrieval,4,A-,8.0,7.22
1089,Student 31,Semester 4,HSS202*,Perspectives on Knowledge,4,B-,7.4,6.78
1090,Student 31,Semester 5,CSE505,Information Integration and Data Analytics,4,A-,8.2,7.09
1091,Student 31,Semester 1,CSE101,Introduction to Programming,4,B,7.0,7.0
1092,Student 31,Semester 3,CSE231,Operating Systems ,4,B,7.33,6.54
1093,Student 31,Semester 5,CSE540*,Image Analysis,4,B,8.2,7.09
1094,Student 31,Semester 7,ENT401,Entrepreneurship as a Career,2,C,8.25,7.35
1095,Student 31,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.4,6.78
1096,Student 31,Semester 2,CSE112,Computer Organisation,4,D,5.33,6.12
1097,Student 31,Semester 1,CSE111,Digital Circuits,4,C,7.0,7.0
1098,Student 31,Semester 8,CSE399,Independent Project,4,A-,8.0,7.44
1099,Student 31,Semester 2,CSE131-1*,System Management,2,B,5.33,6.12
1100,Student 31,Semester 1,CSE121,Discrete Mathematics,4,C,7.0,7.0
1101,Student 31,Semester 6,COM301,Technical Communication,4,A-,8.0,7.22
1102,Student 31,Semester 8,ECO301,Introduction to Economic Analysis,4,B,8.0,7.44
1103,Student 31,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,7.4,6.78
1104,Student 31,Semester 7,CSE605,Introduction to Geospatial Data Management,4,A-,8.25,7.35
1105,Student 31,Summer Term 3,MSC482,Self Growth,2,S,,
1106,Student 31,Semester 3,MTH201,Probability and Statistics ,4,B,7.33,6.54
1107,Student 31,Semester 8,HSS204*,Introduction to Psychology,4,B-,8.0,7.44
1108,Student 31,Summer Term 3,MSC492,Community Work,2,S,,
1109,Student 31,Semester 3,COM201-1,Critical Reading,2,B,7.33,6.54
1110,Student 31,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.33,6.12
1111,Student 31,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,B,8.25,7.35
1112,Student 31,Semester 4,ESC202,Digital Communication,4,B-,7.4,6.78
1113,Student 31,Semester 6,FIN402,Valuation and Portfolio Management,4,B-,8.0,7.22
1114,Student 31,Semester 8,CSE606,Data Warehousing,4,B,8.0,7.44
1115,Student 31,Semester 7,PHY301,Physics,4,B,8.25,7.35
1116,Student 31,Semester 6,CSE645,Digital and Cyber Forensic,4,B-,8.0,7.22
1117,Student 31,Semester 3,CSE201,Advanced Programming,4,C,7.33,6.54
1118,Student 31,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,7.33,6.54
1119,Student 31,Semester 8,ENV301,The Earth System: An Environmental Science Perspective,4,B,8.0,7.44
1120,Student 31,Semester 2,CSE122*,Theory of Computation,4,D,5.33,6.12
1121,Student 32,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.67,7.9
1122,Student 32,Semester 5,BTY301,Introduction to Biotechnology ,4,A,8.6,7.39
1123,Student 32,Semester 2,HSS101*,Technology and Society,4,D,5.11,5.76
1124,Student 32,Summer Term 3,MSC482,Self Growth,2,S,,
1125,Student 32,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,8.0,7.06
1126,Student 32,Semester 8,HSS206*,Introduction to Film Studies,4,B,9.56,8.11
1127,Student 32,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.0,7.06
1128,Student 32,Semester 4,CSE232,Computer Networks,4,A-,8.0,7.06
1129,Student 32,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,8.44,6.69
1130,Student 32,Semester 7,PHY301,Physics,4,A-,8.67,7.9
1131,Student 32,Semester 2,CSE122*,Theory of Computation,4,F,5.11,5.76
1132,Student 32,Semester 6,CSE122*,Theory of Computation,4,B,8.4,7.78
1133,Student 32,Semester 2,CSE131-1*,System Management,2,C,5.11,5.76
1134,Student 32,Semester 7,CSE500,Secure Coding,4,B,8.67,7.9
1135,Student 32,Semester 1,CSE111,Digital Circuits,4,B,6.5,6.5
1136,Student 32,Semester 5,CSE535,Mobile Computing,4,B-,8.6,7.39
1137,Student 32,Semester 6,HSS204*,Introduction to Psychology,4,B,8.4,7.78
1138,Student 32,Semester 6,CSE537,Embedded Systems,4,A-,8.4,7.78
1139,Student 32,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.11,5.76
1140,Student 32,Semester 8,CSE499A,BTech Project,8,A,9.56,8.11
1141,Student 32,Semester 1,CSE101,Introduction to Programming,4,B,6.5,6.5
1142,Student 32,Semester 1,COM101,Communication Skills,4,D,6.5,6.5
1143,Student 32,Semester 7,CSE499,BTech Project,4,B,8.67,7.9
1144,Student 32,Semester 3,CSE231,Operating Systems ,4,A-,8.44,6.69
1145,Student 32,Semester 8,CSE606,Data Warehousing,4,A,9.56,8.11
1146,Student 32,Semester 5,CSE300,Software Engineering ,4,A-,8.6,7.39
1147,Student 32,Semester 6,CSE508,Information Retrieval,4,A-,8.4,7.78
1148,Student 32,Semester 2,CSE112,Computer Organisation,4,B,5.11,5.76
1149,Student 32,Semester 7,CSE511,Computer Architecture,4,A+,8.67,7.9
1150,Student 32,Semester 5,CSE345,Foundations of Computer Security,4,B-,8.6,7.39
1151,Student 32,Summer Term 3,MSC492,Community Work,2,S,,
1152,Student 32,Semester 1,CSE121,Discrete Mathematics,4,C,6.5,6.5
1153,Student 32,Semester 3,CSE201,Advanced Programming,4,A-,8.44,6.69
1154,Student 32,Semester 3,MTH201,Probability and Statistics ,4,A-,8.44,6.69
1155,Student 32,Semester 4,HSS202*,Perspectives on Knowledge,4,A-,8.0,7.06
1156,Student 32,Semester 8,CSE607,Financial Data Analytics,2,A,9.56,8.11
1157,Student 32,Semester 4,ESC202,Digital Communication,4,B-,8.0,7.06
1158,Student 32,Semester 5,CSE505,Information Integration and Data Analytics,4,A,8.6,7.39
1159,Student 32,Semester 6,COM301,Technical Communication,4,B,8.4,7.78
1160,Student 32,Semester 3,COM201-1,Critical Reading,2,B,8.44,6.69
1161,Student 33,Semester 6,CSE508,Information Retrieval,4,C,6.5,5.04
1162,Student 33,Semester 7,BTY301,Introduction to Biotechnology ,4,C,6.7,5.3
1163,Student 33,Semester 5,CSE300,Software Engineering ,4,D,4.0,4.78
1164,Student 33,Semester 6,CSE546,Applied Cryptography,4,C-,6.5,5.04
1165,Student 33,Semester 8,ECO301,Introduction to Economic Analysis,4,D,6.2,5.51
1166,Student 33,Semester 3,CSE201,Advanced Programming,4,D,5.78,5.15
1167,Student 33,Semester 5,CSE535,Mobile Computing,4,F,4.0,4.78
1168,Student 33,Semester 5,CSE505,Information Integration and Data Analytics,4,D,4.0,4.78
1169,Student 33,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,4.6,5.0
1170,Student 33,Semester 2,CSE122*,Theory of Computation,4,D,3.78,4.35
1171,Student 33,Semester 6,COM301,Technical Communication,4,A-,6.5,5.04
1172,Student 33,Semester 1,COM101,Communication Skills,4,B,5.0,5.0
1173,Student 33,Semester 6,HSS204*,Introduction to Psychology,4,C,6.5,5.04
1174,Student 33,Semester 7,CSE605,Introduction to Geospatial Data Management,4,B-,6.7,5.3
1175,Student 33,Summer Term 1,CSE102,Data Structures and Algorithms,4,C,6.0,4.82
1176,Student 33,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,D,4.0,4.78
1177,Student 33,Semester 8,CSE535,Mobile Computing,4,C-,6.2,5.51
1178,Student 33,Semester 2,CSE102,Data Structures and Algorithms,4,F,3.78,4.35
1179,Student 33,Semester 2,HSS101*,Technology and Society,4,D,3.78,4.35
1180,Student 33,Semester 8,PHY302,Semiconductors and Optics,4,B,6.2,5.51
1181,Student 33,Semester 4,CSE202,Fundamentals of Database Systems,4,C,4.6,5.0
1182,Student 33,Semester 1,CSE101,Introduction to Programming,4,D,5.0,5.0
1183,Student 33,Semester 7,PHY301,Physics,4,B,6.7,5.3
1184,Student 33,Semester 8,ENV301,The Earth System: An Environmental Science Perspective,4,B,6.2,5.51
1185,Student 33,Semester 4,CSE232,Computer Networks,4,C-,4.6,5.0
1186,Student 33,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,B,6.7,5.3
1187,Student 33,Semester 7,FIN401,Foundations of Finance ,4,C-,6.7,5.3
1188,Student 33,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,5.78,5.15
1189,Student 33,Semester 4,HSS201*,Research Methods,4,D,4.6,5.0
1190,Student 33,Semester 6,CSE342*,Pattern Recognition,4,W,6.5,5.04
1191,Student 33,Semester 3,CSE231,Operating Systems ,4,C,5.78,5.15
1192,Student 33,Semester 2,CSE112,Computer Organisation,4,D,3.78,4.35
1193,Student 33,Semester 8,CSE606,Data Warehousing,4,C,6.2,5.51
1194,Student 33,Semester 1,CSE121,Discrete Mathematics,4,D,5.0,5.0
1195,Student 33,Semester 3,MTH201,Probability and Statistics ,4,B-,5.78,5.15
1196,Student 33,Semester 2,CSE131-1*,System Management,2,C,3.78,4.35
1197,Student 33,Semester 5,CSE345,Foundations of Computer Security,4,C,4.0,4.78
1198,Student 33,Semester 3,COM201-1,Critical Reading,2,C,5.78,5.15
1199,Student 33,Semester 4,ESC202,Digital Communication,4,D,4.6,5.0
1200,Student 33,Semester 1,CSE111,Digital Circuits,4,D,5.0,5.0
1201,Student 33,Semester 7,ENT401,Entrepreneurship as a Career,2,B-,6.7,5.3
1202,Student 34,Semester 8,HSS204*,Introduction to Psychology,4,B,8.44,7.47
1203,Student 34,Semester 5,FIN401,Foundations of Finance ,4,B-,8.4,6.85
1204,Student 34,Semester 6,FIN402,Valuation and Portfolio Management,4,B,8.0,7.02
1205,Student 34,Semester 4,ESC202,Digital Communication,4,C-,6.4,6.42
1206,Student 34,Semester 5,CSE300,Software Engineering ,4,A-,8.4,6.85
1207,Student 34,Semester 5,CSE345,Foundations of Computer Security,4,B,8.4,6.85
1208,Student 34,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.33,5.65
1209,Student 34,Semester 7,ENT401,Entrepreneurship as a Career,2,B,9.11,7.32
1210,Student 34,Semester 8,CSE499,BTech Project,4,B-,8.44,7.47
1211,Student 34,Semester 3,COM201-1,Critical Reading,2,A-,7.89,6.42
1212,Student 34,Semester 1,CSE111,Digital Circuits,4,D,6.0,6.0
1213,Student 34,Semester 8,CSE399,Independent Project,4,A-,8.44,7.47
1214,Student 34,Semester 7,CSE500,Secure Coding,4,A,9.11,7.32
1215,Student 34,Semester 2,CSE131-1*,System Management,2,B,5.33,5.65
1216,Student 34,Semester 1,CSE101,Introduction to Programming,4,C,6.0,6.0
1217,Student 34,Semester 3,CSE231,Operating Systems ,4,B,7.89,6.42
1218,Student 34,Semester 6,CSE508,Information Retrieval,4,B-,8.0,7.02
1219,Student 34,Semester 2,CSE112,Computer Organisation,4,C,5.33,5.65
1220,Student 34,Semester 5,CSE540*,Image Analysis,4,A-,8.4,6.85
1221,Student 34,Semester 1,CSE121,Discrete Mathematics,4,C,6.0,6.0
1222,Student 34,Semester 7,PHY301,Physics,4,B,9.11,7.32
1223,Student 34,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,7.89,6.42
1224,Student 34,Semester 6,CSE342*,Pattern Recognition,4,W,8.0,7.02
1225,Student 34,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.4,6.42
1226,Student 34,Semester 6,COM301,Technical Communication,4,A-,8.0,7.02
1227,Student 34,Semester 2,CSE122*,Theory of Computation,4,D,5.33,5.65
1228,Student 34,Semester 4,CSE202,Fundamentals of Database Systems,4,B,6.4,6.42
1229,Student 34,Semester 3,CSE201,Advanced Programming,4,C,7.89,6.42
1230,Student 34,Semester 4,CSE232,Computer Networks,4,C,6.4,6.42
1231,Student 34,Semester 6,CSE645,Digital and Cyber Forensic,4,B,8.0,7.02
1232,Student 34,Semester 7,CSE605,Introduction to Geospatial Data Management,4,A-,9.11,7.32
1233,Student 34,Semester 2,HSS101*,Technology and Society,4,D,5.33,5.65
1234,Student 34,Summer Term 3,MSC482,Self Growth,2,S,,
1235,Student 34,Semester 5,CSE505,Information Integration and Data Analytics,4,A-,8.4,6.85
1236,Student 34,Semester 1,COM101,Communication Skills,4,B,6.0,6.0
1237,Student 34,Semester 7,CSE499,BTech Project,4,A,9.11,7.32
1238,Student 34,Semester 8,ENV301,The Earth System: An Environmental Science Perspective,4,A-,8.44,7.47
1239,Student 34,Semester 4,HSS202*,Perspectives on Knowledge,4,C,6.4,6.42
1240,Student 34,Semester 3,MTH201,Probability and Statistics ,4,B,7.89,6.42
1241,Student 34,Summer Term 3,MSC492,Community Work,2,S,,
1242,Student 34,Semester 8,CSE607,Financial Data Analytics,2,A,8.44,7.47
1243,Student 35,Semester 6,CSE342*,Pattern Recognition,4,C-,7.25,6.85
1244,Student 35,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,B-,8.0,6.78
1245,Student 35,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,5.8,6.44
1246,Student 35,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,7.11,6.69
1247,Student 35,Semester 2,CSE122*,Theory of Computation,4,F,5.56,6.0
1248,Student 35,Semester 5,CSE330,Distributed Systems ,4,A,8.0,6.78
1249,Student 35,Semester 3,COM201-1,Critical Reading,2,C,7.11,6.69
1250,Student 35,Semester 7,CSE647,Mobile and Cellular Network Security,4,D,6.33,6.78
1251,Student 35,Semester 1,CSE121,Discrete Mathematics,4,B,6.5,6.5
1252,Student 35,Semester 2,CSE131-1*,System Management,2,C,5.56,6.0
1253,Student 35,Summer Term 1,CSE122*,Theory of Computation,4,C,6.0,6.47
1254,Student 35,Semester 2,CSE112,Computer Organisation,4,C,5.56,6.0
1255,Student 35,Semester 1,COM101,Communication Skills,4,C,6.5,6.5
1256,Student 35,Semester 8,CSE606,Data Warehousing,4,A,8.33,6.97
1257,Student 35,Semester 4,ESC202,Digital Communication,4,C-,5.8,6.44
1258,Student 35,Semester 1,CSE101,Introduction to Programming,4,C,6.5,6.5
1259,Student 35,Semester 6,CSE508,Information Retrieval,4,B,7.25,6.85
1260,Student 35,Semester 6,FIN402,Valuation and Portfolio Management,4,A-,7.25,6.85
1261,Student 35,Semester 5,FIN401,Foundations of Finance ,4,B-,8.0,6.78
1262,Student 35,Semester 3,CSE231,Operating Systems ,4,B,7.11,6.69
1263,Student 35,Semester 6,HSS204*,Introduction to Psychology,4,B-,7.25,6.85
1264,Student 35,Semester 7,CSE345,Foundations of Computer Security,4,B-,6.33,6.78
1265,Student 35,Semester 7,CSE499A,BTech Project,8,B-,6.33,6.78
1266,Student 35,Semester 3,MTH201,Probability and Statistics ,4,B,7.11,6.69
1267,Student 35,Semester 4,HSS202*,Perspectives on Knowledge,4,C,5.8,6.44
1268,Student 35,Semester 7,ENT401,Entrepreneurship as a Career,2,B-,6.33,6.78
1269,Student 35,Semester 8,CSE607,Financial Data Analytics,2,A-,8.33,6.97
1270,Student 35,Semester 4,CSE232,Computer Networks,4,C,5.8,6.44
1271,Student 35,Semester 2,HSS101*,Technology and Society,4,B,5.56,6.0
1272,Student 35,Semester 8,CSE399,Independent Project,4,A-,8.33,6.97
1273,Student 35,Semester 8,COM301,Technical Communication,4,A-,8.33,6.97
1274,Student 35,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,5.8,6.44
1275,Student 35,Semester 3,CSE201,Advanced Programming,4,B-,7.11,6.69
1276,Student 35,Semester 5,CSE505,Information Integration and Data Analytics,4,A,8.0,6.78
1277,Student 35,Semester 1,CSE111,Digital Circuits,4,C,6.5,6.5
1278,Student 35,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.56,6.0
1279,Student 35,Semester 8,HSS205*,Introduction to Sociology,4,C-,8.33,6.97
1280,Student 35,Semester 5,CSE300,Software Engineering ,4,C,8.0,6.78
1281,Student 36,Semester 1,CSE121,Discrete Mathematics,4,C,5.5,5.5
1282,Student 36,Semester 5,CSE505,Information Integration and Data Analytics,4,D,4.8,5.04
1283,Student 36,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,5.2,5.11
1284,Student 36,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,B,5.55,5.06
1285,Student 36,Semester 7,ENT401,Entrepreneurship as a Career,2,C,5.55,5.06
1286,Student 36,Semester 4,HSS202*,Perspectives on Knowledge,4,C-,5.2,5.11
1287,Student 36,Semester 3,CSE231,Operating Systems ,4,C,6.0,5.08
1288,Student 36,Semester 7,CSE511,Computer Architecture,4,D,5.55,5.06
1289,Student 36,Semester 1,CSE111,Digital Circuits,4,C,5.5,5.5
1290,Student 36,Semester 7,PHS501,Integrated Health Information Architectures,2,B-,5.55,5.06
1291,Student 36,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.2,5.11
1292,Student 36,Summer Term 1,CSE122*,Theory of Computation,4,D,4.0,4.59
1293,Student 36,Semester 8,FIN402,Valuation and Portfolio Management,4,F,3.5,4.82
1294,Student 36,Semester 5,CSE345,Foundations of Computer Security,4,C,4.8,5.04
1295,Student 36,Semester 8,ECO301,Introduction to Economic Analysis,4,D,3.5,4.82
1296,Student 36,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,C-,4.8,5.04
1297,Student 36,Semester 2,HSS101*,Technology and Society,4,D,3.33,4.35
1298,Student 36,Semester 6,COM301,Technical Communication,4,B,4.0,4.96
1299,Student 36,Semester 1,COM101,Communication Skills,4,D,5.5,5.5
1300,Student 36,Semester 5,BTY301,Introduction to Biotechnology ,4,C-,4.8,5.04
1301,Student 36,Semester 2,CSE122*,Theory of Computation,4,F,3.33,4.35
1302,Student 36,Semester 4,CSE232,Computer Networks,4,D,5.2,5.11
1303,Student 36,Semester 6,CSE546,Applied Cryptography,4,F,4.0,4.96
1304,Student 36,Semester 8,ENV301,The Earth System: An Environmental Science Perspective,4,D,3.5,4.82
1305,Student 36,Semester 10,PHY302,Semiconductors and Optics,4,F,,
1306,Student 36,Semester 3,MTH201,Probability and Statistics ,4,C,6.0,5.08
1307,Student 36,Semester 6,CSE112,Computer Organisation,4,D,4.0,4.96
1308,Student 36,Semester 8,CSE535,Mobile Computing,4,F,3.5,4.82
1309,Student 36,Semester 2,CSE131-1*,System Management,2,F,3.33,4.35
1310,Student 36,Semester 4,ESC202,Digital Communication,4,D,5.2,5.11
1311,Student 36,Semester 2,CSE102,Data Structures and Algorithms,4,C,3.33,4.35
1312,Student 36,Semester 5,CSE300,Software Engineering ,4,D,4.8,5.04
1313,Student 36,Semester 10,MTH202,Maths : Algebra,4,F,,
1314,Student 36,Semester 6,HSS204*,Introduction to Psychology,4,D,4.0,4.96
1315,Student 36,Semester 3,CSE201,Advanced Programming,4,B-,6.0,5.08
1316,Student 36,Semester 8,CSE606,Data Warehousing,4,D,3.5,4.82
1317,Student 36,Semester 8,HSS206*,Introduction to Film Studies,4,C-,3.5,4.82
1318,Student 36,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,6.0,5.08
1319,Student 36,Semester 6,CSE342*,Pattern Recognition,4,F,4.0,4.96
1320,Student 36,Semester 2,CSE112,Computer Organisation,4,F,3.33,4.35
1321,Student 36,Semester 7,FIN401,Foundations of Finance ,4,C-,5.55,5.06
1322,Student 36,Semester 7,PHY301,Physics,4,C,5.55,5.06
1323,Student 36,Semester 7,CSE131,System Management,4,C-,5.55,5.06
1324,Student 36,Semester 1,CSE101,Introduction to Programming,4,C,5.5,5.5
1325,Student 36,Semester 3,COM201-1,Critical Reading,2,C,6.0,5.08
1326,Student 37,Semester 8,CSE398A-1,Independent Study,4,A,8.5,7.31
1327,Student 37,Semester 3,MTH201,Probability and Statistics ,4,B,7.78,6.77
1328,Student 37,Semester 2,CSE122*,Theory of Computation,4,F,5.11,5.53
1329,Student 37,Semester 2,CSE131-1*,System Management,2,C,5.11,5.53
1330,Student 37,Semester 2,CSE112,Computer Organisation,4,B,5.11,5.53
1331,Student 37,Semester 6,CSE537,Embedded Systems,4,B-,6.25,6.85
1332,Student 37,Semester 3,CSE231,Operating Systems ,4,A-,7.78,6.77
1333,Student 37,Semester 8,HSS204*,Introduction to Psychology,4,B,8.5,7.31
1334,Student 37,Semester 3,COM201-1,Critical Reading,2,B,7.78,6.77
1335,Student 37,Semester 7,CSE399,Independent Project,4,A,8.8,7.16
1336,Student 37,Semester 8,CSE606,Data Warehousing,4,B,8.5,7.31
1337,Student 37,Semester 7,FIN401,Foundations of Finance ,4,A-,8.8,7.16
1338,Student 37,Semester 4,CSE232,Computer Networks,4,B-,6.6,6.72
1339,Student 37,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,7.78,6.77
1340,Student 37,Semester 6,CSE546,Applied Cryptography,4,C,6.25,6.85
1341,Student 37,Semester 1,COM101,Communication Skills,4,C,6.0,6.0
1342,Student 37,Semester 8,COM301,Technical Communication,4,B,8.5,7.31
1343,Student 37,Semester 7,CSE506,Data Mining,4,B,8.8,7.16
1344,Student 37,Semester 5,CSE330,Distributed Systems ,4,B,7.8,6.96
1345,Student 37,Semester 6,CSE342*,Pattern Recognition,4,C-,6.25,6.85
1346,Student 37,Semester 5,CSE535,Mobile Computing,4,B-,7.8,6.96
1347,Student 37,Semester 7,BTY301,Introduction to Biotechnology ,4,A-,8.8,7.16
1348,Student 37,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,A,7.8,6.96
1349,Student 37,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.6,6.72
1350,Student 37,Semester 2,HSS101*,Technology and Society,4,D,5.11,5.53
1351,Student 37,Semester 5,CSE540*,Image Analysis,4,A-,7.8,6.96
1352,Student 37,Semester 1,CSE121,Discrete Mathematics,4,C,6.0,6.0
1353,Student 37,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.6,6.72
1354,Student 37,Semester 1,CSE101,Introduction to Programming,4,B,6.0,6.0
1355,Student 37,Summer Term 1,CSE122*,Theory of Computation,4,B,8.0,6.24
1356,Student 37,Semester 6,CSE508,Information Retrieval,4,B-,6.25,6.85
1357,Student 37,Semester 4,HSS202*,Perspectives on Knowledge,4,B-,6.6,6.72
1358,Student 37,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.11,5.53
1359,Student 37,Semester 1,CSE111,Digital Circuits,4,D,6.0,6.0
1360,Student 37,Semester 5,CSE300,Software Engineering ,4,C-,7.8,6.96
1361,Student 37,Semester 4,ESC202,Digital Communication,4,C-,6.6,6.72
1362,Student 37,Semester 3,CSE201,Advanced Programming,4,A-,7.78,6.77
1363,Student 37,Semester 7,CSE345,Foundations of Computer Security,4,B,8.8,7.16
1364,Student 38,Semester 2,CSE122*,Theory of Computation,4,F,2.0,4.93
1365,Student 38,Semester 2,CSE112,Computer Organisation,4,,2.0,4.93
1366,Student 38,Semester 1,CSE101,Introduction to Programming,4,B,7.5,7.5
1367,Student 38,Semester 1,CSE111,Digital Circuits,4,B,7.5,7.5
1368,Student 38,Semester 2,HSS101*,Technology and Society,4,F,2.0,4.93
1369,Student 38,Semester 1,CSE121,Discrete Mathematics,4,B,7.5,7.5
1370,Student 38,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.0,4.93
1371,Student 38,Semester 2,CSE131-1*,System Management,2,F,2.0,4.93
1372,Student 38,Semester 1,COM101,Communication Skills,4,C,7.5,7.5
1373,Student 39,Semester 7,CSE343,Machine Learning,4,A-,9.1,8.44
1374,Student 39,Semester 8,ECO301,Introduction to Economic Analysis,4,A-,9.2,8.53
1375,Student 39,Semester 1,CSE111,Digital Circuits,4,A,8.0,8.0
1376,Student 39,Semester 3,CSE201,Advanced Programming,4,B,8.56,8.12
1377,Student 39,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,B-,8.2,8.24
1378,Student 39,Semester 3,MTH201,Probability and Statistics ,4,A-,8.56,8.12
1379,Student 39,Summer Term 2,MSC482,Self Growth,2,S,,
1380,Student 39,Semester 2,CSE131-1*,System Management,2,A,7.78,7.88
1381,Student 39,Semester 6,HSS201*,Research Methods,4,B,8.67,8.33
1382,Student 39,Semester 7,CSE398A-1,Independent Study,4,A,9.1,8.44
1383,Student 39,Semester 3,CSE231,Operating Systems ,4,A,8.56,8.12
1384,Student 39,Semester 2,CSE112,Computer Organisation,4,B,7.78,7.88
1385,Student 39,Semester 2,HSS101*,Technology and Society,4,B,7.78,7.88
1386,Student 39,Semester 1,CSE121,Discrete Mathematics,4,C,8.0,8.0
1387,Student 39,Semester 7,CSE499,BTech Project,4,A-,9.1,8.44
1388,Student 39,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,A,9.1,8.44
1389,Student 39,Semester 6,CSE537,Embedded Systems,4,A,8.67,8.33
1390,Student 39,Semester 2,CSE122*,Theory of Computation,4,B,7.78,7.88
1391,Student 39,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.6,8.25
1392,Student 39,Semester 8,FIN402,Valuation and Portfolio Management,4,B,9.2,8.53
